Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
97.8291,3.4903,0.371716,-0.0331203,0.90138,-0.0331203
98.8179,3.83774,0.396089,0.0168422,0.553937,-0.0162781
99.1823,3.95064,0.404524,0.0279389,0.441038,0.0116608
99.4194,4.01376,0.409706,0.0292165,0.377924,0.0408773
102.805,5.51538,0.498162,-0.118139,-1.1237,-0.077262
103.004,5.57813,0.502801,0.0316448,-1.18645,-0.0456171
100.805,4.5015,0.443624,-0.0332653,-0.109819,-0.0788825
96.7631,2.89482,0.33537,-0.190558,1.49686,-0.269441
96.4555,2.76238,0.326015,0.0262964,1.6293,-0.243145
98.1297,3.31193,0.368649,-0.00660126,1.07975,-0.249746
95.424,2.38157,0.296647,-0.0703746,2.01011,-0.32012
93.8276,1.91316,0.255562,-0.0077478,2.47852,-0.327868
94.7047,2.11858,0.275369,0.0165167,2.2731,-0.311351
95.009,2.17486,0.281344,0.0250929,2.21681,-0.286259
95.403,2.25831,0.289717,0.0249406,2.13337,-0.261318
97.2552,2.8073,0.336938,-0.0149326,1.58438,-0.276251
97.5222,2.86538,0.342705,0.0288891,1.5263,-0.247361
98.5029,3.18029,0.368313,0.0181238,1.21139,-0.229238
100.48,3.9266,0.422907,-0.0212494,0.465077,-0.250487
98.111,2.97005,0.354562,-0.0493467,1.42163,-0.299834
98.6853,3.14322,0.369294,0.0272436,1.24846,-0.27259
99.2061,3.30349,0.382776,0.0287322,1.08819,-0.243858
98.8857,3.14667,0.3722,0.0307051,1.24501,-0.213153
97.8571,2.74468,0.341337,0.0157882,1.647,-0.197365
99.5298,3.31886,0.388117,-0.0062656,1.07282,-0.20363
99.2755,3.1844,0.379274,0.0322189,1.20728,-0.171411
99.0707,3.07079,0.371809,0.0325177,1.32089,-0.138894
98.0576,2.67398,0.340608,0.0167742,1.7177,-0.12212
97.4591,2.44101,0.321596,0.0260429,1.95067,-0.0960766
96.958,2.24993,0.305437,0.0270326,2.14175,-0.0690439
94.0551,1.45142,0.22504,-0.0908412,2.94026,-0.159885
93.0318,1.20861,0.197681,0.0105537,3.18307,-0.149332
95.2818,1.68606,0.252818,-0.034402,2.70561,-0.183734
92.7408,1.10236,0.1863,-0.0609422,3.28932,-0.244676
93.8836,1.3035,0.211818,0.0101288,3.08818,-0.234547
95.655,1.68814,0.256494,-0.0112766,2.70354,-0.245824
97.2479,2.09773,0.300116,-0.00330733,2.29395,-0.249131
98.5916,2.49038,0.338974,0.00788532,1.9013,-0.241246
101.101,3.39827,0.417425,-0.0604629,0.993406,-0.301708
103.29,4.34568,0.488104,-0.0373543,0.0460048,-0.339063
103.361,4.33527,0.489621,0.040501,0.0564117,-0.298562
104.643,4.94336,0.531276,0.0146834,-0.551676,-0.283878
106.435,5.90059,0.589193,-0.0101492,-1.50891,-0.294027
105.553,5.34595,0.560529,0.0292381,-0.954273,-0.264789
105.485,5.26006,0.558056,0.0423321,-0.86838,-0.222457
107.521,6.41599,0.624322,-0.0250602,-2.02431,-0.247517
108.283,6.853,0.6487,0.032865,-2.46132,-0.214652
108.621,7.02564,0.659811,0.040103,-2.63396,-0.174549
108.305,6.7702,0.650674,0.0408025,-2.37852,-0.133747
108.044,6.55189,0.642997,0.0419297,-2.16021,-0.0918173
108.216,6.61325,0.649191,0.0429226,-2.22157,-0.0488947
108.692,6.87632,0.665242,0.03975,-2.48464,-0.00914474
110.175,7.84895,0.712102,0.00776678,-3.45727,-0.00137797
111.477,8.75348,0.75098,0.0153345,-4.3618,0.0139565
111.296,8.57097,0.747629,0.0396274,-4.17929,0.0535839
112.374,9.34644,0.778792,0.0225235,-4.95476,0.0761074
109.65,7.27841,0.701359,-0.0610224,-2.88673,0.015085
109.198,6.91299,0.688077,0.041644,-2.52131,0.056729
108.558,6.42657,0.667742,0.0394933,-2.03489,0.0962223
107.75,5.84392,0.6402,0.0364589,-1.45224,0.132681
108.075,5.99897,0.652852,0.0465225,-1.60729,0.179204
109.017,6.5756,0.687443,0.0319521,-2.18392,0.211156
109.477,6.84202,0.704889,0.0434941,-2.45034,0.25465
108.49,6.10683,0.671504,0.032033,-1.71515,0.286683
106.583,4.83671,0.598906,-0.016846,-0.445025,0.269837
107.241,5.18083,0.626006,0.0442046,-0.78915,0.314042
107.64,5.37478,0.642914,0.049784,-0.983102,0.363826
107.35,5.12981,0.632319,0.0521647,-0.738135,0.41599
107.316,5.04702,0.631964,0.0547841,-0.655344,0.470774
104.78,3.52015,0.520902,-0.0818212,0.871527,0.388953
103.566,2.85973,0.463405,0.0231501,1.53195,0.412103
101.812,2.05989,0.378711,-0.0175534,2.33179,0.39455
103.064,2.50775,0.435525,0.0226216,1.88393,0.417172
102.347,2.14592,0.398071,0.0455925,2.24576,0.462764
104.142,2.87227,0.485136,-0.0157804,1.51941,0.446984
106.583,4.13637,0.606689,-0.0843392,0.255308,0.362644
102.877,2.16654,0.41584,-0.28435,2.22514,0.0782946
104.843,3.01331,0.518151,-0.0333233,1.37837,0.0449712
100.328,1.15595,0.277794,-0.4874,3.23573,-0.442429
98.5044,0.678213,0.190153,-0.0314951,3.71347,-0.473924
98.2574,0.586989,0.173272,0.0424271,3.80469,-0.431497
95.0587,0.181308,0.0688534,-0.150248,4.21037,-0.581745
94.8708,0.147149,0.0590889,0.0205349,4.24453,-0.56121
94.6581,0.115673,0.049362,0.0183085,4.27601,-0.542902
94.7927,0.103515,0.0460223,0.0182965,4.28817,-0.524605
95.1344,0.100547,0.0460655,0.0182221,4.29113,-0.506383
95.038,0.0784316,0.0383382,0.017198,4.31325,-0.489185
94.6574,0.0508894,0.0272404,0.0125494,4.34079,-0.476636
94.8633,0.0432241,0.0244406,0.0129745,4.34846,-0.463661
97.7907,0.155572,0.075349,-0.0410728,4.23611,-0.504734
98.2976,0.159073,0.0798635,0.0339287,4.23261,-0.470805
97.6164,0.0834517,0.048632,0.0204097,4.30823,-0.450395
99.4171,0.17027,0.0929252,0.000248943,4.22141,-0.450146
100.986,0.299765,0.15538,0.0153465,4.09191,-0.4348
101.599,0.317602,0.174001,0.0758093,4.07408,-0.358991
102.875,0.481873,0.259465,0.0561089,3.90981,-0.302882
101.23,0.103997,0.0859526,-0.0515895,4.28768,-0.354471
102.941,0.21876,0.18342,0.0314047,4.17292,-0.323067
104.522,0.427734,0.387228,0.0790417,3.96395,-0.244025
