Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
98.5629,3.76995,0.390569,0.0017911,0.621726,0.0017911
97.7484,3.42891,0.368472,0.0194865,0.962771,0.0212776
97.2271,3.20938,0.35389,0.0242215,1.1823,0.0454991
99.0006,3.84447,0.398711,-0.0105464,0.547206,0.0349527
98.2105,3.50526,0.376893,0.0206389,0.886425,0.0555917
98.6713,3.64872,0.387834,0.026889,0.742956,0.0824807
97.7563,3.27285,0.362564,0.0175793,1.11883,0.10006
101.147,4.61896,0.45193,-0.119872,-0.227276,-0.0198124
104.729,6.37085,0.546719,-0.137388,-1.97917,-0.1572
103.644,5.75536,0.517631,0.0172095,-1.36368,-0.139991
102.728,5.25539,0.492423,0.0214153,-0.863713,-0.118575
102.264,4.99222,0.479084,0.0298313,-0.600545,-0.088744
102.634,5.13376,0.488533,0.0314622,-0.742081,-0.0572817
103.877,5.72345,0.521958,0.0130278,-1.33177,-0.0442539
105.324,6.46779,0.560691,0.0062072,-2.07611,-0.0380467
107.504,7.71311,0.617668,-0.0280682,-3.32143,-0.0661149
106.942,7.32997,0.60322,0.0300766,-2.93829,-0.0360383
106.447,6.99468,0.590173,0.0312754,-2.603,-0.00476291
107.81,7.7826,0.625854,0.0104208,-3.39092,0.00565794
107.787,7.72796,0.625427,0.0346011,-3.33628,0.040259
105.65,6.41089,0.568176,-0.0256039,-2.01921,0.0146551
104.645,5.81339,0.539805,0.0213144,-1.42171,0.0359696
103.898,5.37756,0.518023,0.0275926,-0.985882,0.0635622
102.936,4.85244,0.489456,0.0220022,-0.460762,0.0855644
101.293,4.04887,0.440122,-0.00519368,0.342813,0.0803707
103.372,4.98717,0.500924,-0.0270593,-0.595491,0.0533114
105.001,5.79989,0.548234,-0.00158956,-1.40821,0.0517218
104.965,5.73825,0.546866,0.0370826,-1.34657,0.0888044
109.043,8.16205,0.660885,-0.198951,-3.77037,-0.110147
108.887,8.01658,0.657205,0.0358623,-3.6249,-0.0742846
109.353,8.28308,0.670004,0.0333785,-3.8914,-0.0409062
111.026,9.39798,0.713183,-0.000663409,-5.0063,-0.0415696
110.853,9.23355,0.709755,0.034736,-4.84187,-0.00683354
112.229,10.1921,0.743805,0.011095,-5.80037,0.00426143
