Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
101.589,5.07031,0.469059,-0.00144378,-0.678635,-0.00144378
102.36,5.40407,0.488379,0.0237523,-1.01239,0.0223086
102.914,5.64245,0.502148,0.0277671,-1.25077,0.0500756
102.671,5.48499,0.495239,0.0308517,-1.09331,0.0809273
102.111,5.17572,0.479891,0.0273856,-0.784044,0.108313
101.539,4.86984,0.464015,0.02707,-0.478159,0.135383
99.5631,3.97101,0.410405,-0.022029,0.420666,0.113354
96.8855,2.93605,0.338539,-0.0675664,1.45563,0.0457875
96.8834,2.90426,0.337107,0.0281176,1.48742,0.0739051
98.8879,3.59914,0.388978,-0.0220956,0.792538,0.0518095
100.284,4.13306,0.425762,0.00562071,0.258616,0.0574302
99.2721,3.68177,0.397062,0.0166981,0.709908,0.0741283
98.2665,3.26285,0.368477,0.0160934,1.12883,0.0902217
97.3988,2.92098,0.343706,0.0189091,1.4707,0.109131
96.0781,2.45976,0.30719,0.00423984,1.93192,0.113371
96.2951,2.49617,0.311309,0.0275949,1.89551,0.140966
95.5746,2.24886,0.290827,0.0202893,2.14282,0.161255
94.6803,1.9707,0.266222,0.0155579,2.42098,0.176813
92.6224,1.45017,0.214602,-0.0296101,2.94151,0.147203
91.2758,1.15952,0.182748,-0.00015253,3.23216,0.14705
91.1416,1.11338,0.177964,0.0200815,3.2783,0.167132
89.8243,0.877592,0.149343,-0.000113143,3.51409,0.167018
90.6851,0.992599,0.164534,0.0123142,3.39908,0.179333
90.6842,0.971644,0.162534,0.0194404,3.42004,0.198773
89.0944,0.720523,0.12991,-0.0086138,3.67116,0.190159
88.5552,0.636543,0.118496,0.012877,3.75514,0.203036
88.4365,0.606394,0.114563,0.0151267,3.78529,0.218163
87.3152,0.474157,0.0948138,0.0028516,3.91752,0.221015
86.611,0.39837,0.0828915,0.00826749,3.99331,0.229282
85.0459,0.274581,0.0616539,-0.00659892,4.1171,0.222683
82.0698,0.128933,0.0331503,-0.0383108,4.26275,0.184372
81.6731,0.111019,0.029361,0.00452363,4.28066,0.188896
81.711,0.106907,0.028565,0.00501953,4.28477,0.193916
83.8626,0.177547,0.0438509,-0.00938227,4.21413,0.184533
82.4635,0.118566,0.0314448,-0.00270123,4.27311,0.181832
80.0332,0.0567772,0.016895,-0.0148592,4.3349,0.166973
79.4042,0.0441618,0.0136704,0.00187775,4.34752,0.168851
79.9436,0.0489987,0.0150223,0.00244975,4.34268,0.1713
77.3447,0.0195932,0.00679722,-0.0097336,4.37209,0.161567
78.1599,0.0240603,0.00817657,0.00104011,4.36762,0.162607
79.4103,0.0339707,0.0111004,0.000268904,4.35771,0.162876
79.0749,0.0282918,0.00951304,0.00188793,4.36339,0.164764
80.2199,0.0384356,0.0124827,0.000692479,4.35324,0.165456
80.112,0.0345341,0.0114347,0.00247557,4.35715,0.167932
79.7662,0.0285219,0.00973141,0.00198716,4.36316,0.169919
80.8608,0.0381941,0.0126165,0.000922768,4.35349,0.170842
79.8,0.024614,0.00864972,0.000116001,4.36707,0.170958
78.9664,0.0167221,0.00619274,0.000632127,4.37496,0.17159
77.5922,0.00895535,0.00358004,-0.000773127,4.38272,0.170817
78.869,0.0133784,0.00514398,0.000138438,4.3783,0.170955
78.4077,0.0101029,0.00403307,0.000880353,4.38158,0.171835
78.9971,0.0115173,0.00455927,0.000949354,4.38016,0.172785
77.8197,0.0063707,0.00270512,-0.000238598,4.38531,0.172546
77.38,0.00467147,0.00206054,0.000506556,4.38701,0.173053
76.3175,0.00252399,0.00118944,-3.99831e-05,4.38916,0.173013
74.8021,0.00103164,0.00053018,-0.000301698,4.39065,0.172711
72.7731,0.000287959,0.000165148,-0.000318779,4.39139,0.172392
73.5369,0.000368433,0.000208692,6.16055e-05,4.39131,0.172454
74.2817,0.000464403,0.000260091,7.50937e-05,4.39122,0.172529
74.3496,0.000398465,0.00022747,9.88468e-05,4.39128,0.172628
74.3378,0.000323948,0.000189283,8.73064e-05,4.39136,0.172715
74.0772,0.000224499,0.000135851,6.59002e-05,4.39146,0.172781
73.9676,0.000167592,0.000104399,5.8181e-05,4.39151,0.172839
74.2782,0.000160944,0.000101349,5.54719e-05,4.39152,0.172895
75.8248,0.000330644,0.00019912,3.46787e-06,4.39135,0.172898
75.3076,0.000189604,0.000119999,5.37511e-05,4.39149,0.172952
73.3142,3.78501e-05,2.69462e-05,-7.11791e-05,4.39164,0.172881
75.6176,0.000137982,9.09502e-05,-2.11043e-05,4.39154,0.17286
77.429,0.000339197,0.000211543,-1.99885e-05,4.39134,0.17284
75.9424,9.71999e-05,6.69187e-05,-5.69242e-05,4.39158,0.172783
76.1001,7.98375e-05,5.62706e-05,4.45652e-05,4.3916,0.172827
75.9809,5.28704e-05,3.86892e-05,3.69904e-05,4.39163,0.172864
76.231,4.49428e-05,3.36016e-05,3.44655e-05,4.39163,0.172899
75.8742,2.35214e-05,1.85126e-05,2.63368e-05,4.39166,0.172925
76.4235,2.43754e-05,1.93773e-05,2.63345e-05,4.39166,0.172951
75.7023,8.72752e-06,7.45452e-06,1.86879e-05,4.39167,0.17297
74.6816,2.13232e-06,1.98837e-06,1.60917e-05,4.39168,0.172986
74.3056,8.42111e-07,8.33153e-07,1.76902e-05,4.39168,0.173004
73.9259,3.02718e-07,3.18495e-07,1.73809e-05,4.39168,0.173021
74.4603,2.67381e-07,2.87105e-07,1.73689e-05,4.39168,0.173039
75.1093,2.60212e-07,2.84198e-07,1.73588e-05,4.39168,0.173056
74.1845,3.98852e-08,4.79204e-08,1.71245e-05,4.39168,0.173073
76.2036,1.79076e-07,2.05853e-07,1.7128e-05,4.39168,0.17309
74.5922,9.40655e-09,1.23875e-08,1.70089e-05,4.39168,0.173107
74.1915,1.69111e-09,2.4144e-09,1.71768e-05,4.39168,0.173124
74.7552,1.02798e-09,1.52477e-09,1.71779e-05,4.39168,0.173142
74.9028,2.94887e-10,4.66049e-10,1.71785e-05,4.39168,0.173159
73.3021,3.13423e-12,5.78576e-12,1.71788e-05,4.39168,0.173176
73.142,2.39386e-13,4.84346e-13,1.7181e-05,4.39168,0.173193
71.5333,3.85676e-16,9.25444e-16,1.71827e-05,4.39168,0.17321
70.8244,1.39323e-18,3.83319e-18,1.71844e-05,4.39168,0.173227
71.5191,9.01861e-20,2.69144e-19,1.71861e-05,4.39168,0.173245
71.3901,1.57445e-22,5.38815e-22,1.71878e-05,4.39168,0.173262
70.4857,1.44441e-27,6.00978e-27,1.71895e-05,4.39168,0.173279
69.5587,1.0044e-34,5.23131e-34,1.71912e-05,4.39168,0.173296
70.1223,2.72323e-41,1.72044e-40,1.71929e-05,4.39168,0.173313
68.1812,1.04997e-61,9.69178e-61,1.71946e-05,4.39168,0.173331
68.6648,2.18344e-88,2.94598e-87,1.71963e-05,4.39168,0.173348
67.7803,2.07687e-184,5.83505e-183,1.71981e-05,4.39168,0.173365
