Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
97.9484,3.53482,0.374771,-0.0265036,0.856856,-0.0265036
95.6837,2.72229,0.316333,-0.0395014,1.66939,-0.066005
95.9191,2.7682,0.320808,0.0257954,1.62348,-0.0402096
96.3187,2.86858,0.329481,0.0250639,1.5231,-0.0151457
95.5461,2.59266,0.308694,0.018487,1.79902,0.00334126
94.8107,2.3445,0.289047,0.0184786,2.04718,0.0218198
94.8606,2.33096,0.288752,0.0254633,2.06072,0.0472831
94.7381,2.26794,0.284203,0.0251857,2.12374,0.0724689
95.0033,2.31584,0.289205,0.0250173,2.07584,0.0974862
96.3287,2.69086,0.321298,0.00579949,1.70082,0.103286
95.0818,2.28153,0.288027,0.00591328,2.11015,0.109199
96.1628,2.57737,0.314036,0.0130424,1.81431,0.122241
97.6646,3.04596,0.352238,0.000296063,1.34572,0.122537
97.2281,2.8627,0.339133,0.0264336,1.52898,0.148971
95.5155,2.29105,0.292603,-0.0121463,2.10063,0.136825
95.5169,2.26183,0.290996,0.0271013,2.12985,0.163926
94.5032,1.95199,0.263533,0.0123536,2.43969,0.17628
94.3735,1.89021,0.258527,0.0253367,2.50147,0.201616
95.7193,2.23088,0.291226,0.00503585,2.1608,0.206652
93.2268,1.55833,0.22688,-0.0558679,2.83335,0.150784
92.2611,1.32621,0.202518,0.0111056,3.06547,0.16189
93.4389,1.55456,0.228148,0.00847212,2.83712,0.170362
92.7064,1.36902,0.208831,0.0164904,3.02266,0.186852
93.7287,1.56803,0.231307,0.0127069,2.82365,0.199559
93.3422,1.45433,0.219909,0.0223143,2.93735,0.221873
94.8479,1.78436,0.255654,-0.00078596,2.60732,0.221087
94.3926,1.64237,0.241951,0.0233985,2.74931,0.244486
95.213,1.81959,0.261292,0.0191965,2.57209,0.263682
93.1827,1.31626,0.207803,-0.0294431,3.07542,0.234239
93.8685,1.43719,0.222488,0.0198147,2.95449,0.254054
93.5833,1.34803,0.213257,0.0238028,3.04365,0.277857
91.757,0.975473,0.168485,-0.0187372,3.41621,0.25912
92.8276,1.14367,0.190604,0.0107744,3.24801,0.269894
93.9699,1.34953,0.216272,0.0102549,3.04215,0.280149
94.4498,1.42753,0.226328,0.0239366,2.96415,0.304085
95.4048,1.62483,0.249598,0.0168981,2.76685,0.320984
96.9369,2.00582,0.290936,-0.000751633,2.38586,0.320232
97.5566,2.15603,0.307284,0.0275077,2.23565,0.34774
96.0253,1.68762,0.26013,-0.00486845,2.70406,0.342871
93.182,1.03197,0.182536,-0.086235,3.35971,0.256636
89.8683,0.531118,0.110136,-0.105597,3.86056,0.151039
91.8995,0.77206,0.148048,-0.0181399,3.61962,0.1329
93.84,1.0752,0.191193,-0.0171147,3.31648,0.115785
95.6919,1.44238,0.238505,-0.0147625,2.9493,0.101022
94.7672,1.20396,0.210198,0.0157369,3.18772,0.116759
93.7551,0.977641,0.181055,0.0117338,3.41404,0.128493
94.6945,1.12943,0.202808,0.0167203,3.26225,0.145213
95.2982,1.22549,0.216667,0.0245968,3.16619,0.16981
96.5168,1.47618,0.249549,0.0114354,2.9155,0.181246
95.2247,1.14724,0.208911,0.00428708,3.24444,0.185533
96.4316,1.38564,0.241361,0.0118778,3.00604,0.19741
97.0792,1.51172,0.258621,0.0280769,2.87996,0.225487
98.9739,2.01845,0.318901,-0.0190217,2.37323,0.206466
98.9309,1.96266,0.314841,0.0391609,2.42902,0.245627
99.2224,2.0128,0.3225,0.0387702,2.37888,0.284397
102.16,3.06802,0.429253,-0.110752,1.32366,0.173645
103.645,3.69553,0.485047,0.00599451,0.696154,0.17964
103.118,3.39303,0.463363,0.042162,0.998649,0.221802
102.899,3.24015,0.453368,0.0470685,1.15153,0.26887
103.937,3.67758,0.493472,0.028615,0.714105,0.297485
102.97,3.16564,0.453266,0.0302271,1.22604,0.327712
103.523,3.36741,0.474474,0.0445101,1.02427,0.372222
103.597,3.34687,0.476284,0.0511252,1.04481,0.423348
106.52,4.85756,0.595958,-0.122811,-0.465882,0.300537
107.883,5.64872,0.650066,0.0151406,-1.25704,0.315677
107.848,5.5683,0.649917,0.0517079,-1.17662,0.367385
108.08,5.66134,0.660204,0.0511146,-1.26966,0.4185
106.923,4.86327,0.614679,0.027503,-0.471594,0.446003
106.715,4.67504,0.606671,0.05462,-0.283358,0.500623
104.895,3.58046,0.526166,-0.0154641,0.811218,0.485159
102.637,2.44948,0.419925,-0.0621068,1.9422,0.423052
102.803,2.45833,0.425347,0.0568182,1.93335,0.47987
103.461,2.68442,0.454779,0.0494846,1.70726,0.529354
102.919,2.38153,0.426082,0.0522184,2.01015,0.581573
99.8939,1.25875,0.27895,-0.170169,3.13293,0.411403
101.97,1.87455,0.372864,-0.0391842,2.51713,0.372219
101.402,1.60901,0.340545,0.0501017,2.78267,0.422321
101.493,1.57704,0.340646,0.0595845,2.81464,0.481905
98.6883,0.762243,0.204323,-0.14371,3.62944,0.338195
96.6836,0.394225,0.124625,-0.0434686,3.99745,0.294727
98.4235,0.616312,0.179888,-0.00638384,3.77537,0.288343
99.955,0.884412,0.24057,0.00572534,3.50727,0.294068
100.116,0.864287,0.241138,0.0565421,3.52739,0.35061
99.3454,0.638942,0.196266,0.037312,3.75274,0.387922
97.7279,0.336934,0.121813,-0.0172842,4.05475,0.370638
97.2828,0.250459,0.0983406,0.0311422,4.14122,0.40178
97.2594,0.213801,0.0888091,0.033475,4.17788,0.435255
96.4131,0.122919,0.0578025,0.0149231,4.26876,0.450178
94.6407,0.0380733,0.0218851,-0.0180965,4.35361,0.432082
95.2811,0.0404437,0.0239262,0.0114866,4.35124,0.443568
94.0948,0.0127446,0.00900112,-0.000863096,4.37894,0.442705
93.9977,0.00709192,0.00557243,0.00473999,4.38459,0.447445
95.4357,0.0122948,0.00962424,0.00280327,4.37939,0.450249
95.6735,0.00780355,0.00681108,0.00673483,4.38388,0.456983
94.8894,0.00144684,0.00158197,0.000997643,4.39023,0.457981
96.585,0.00285413,0.00323074,0.00130568,4.38883,0.459287
97.9591,0.00356045,0.00445431,0.00374815,4.38812,0.463035
97.0216,6.30331e-05,0.000125425,-0.000675664,4.39162,0.462359
98.0257,9.6239e-07,3.18341e-06,0.000232685,4.39168,0.462592
