Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
98.3458,3.68578,0.384977,-0.00709564,0.705902,-0.00709564
97.0912,3.19227,0.351676,0.0071128,1.19941,1.71601e-05
97.3026,3.23617,0.355823,0.0273863,1.15551,0.0274034
98.123,3.50463,0.37579,0.0203555,0.887052,0.047759
95.6978,2.63977,0.31248,-0.049818,1.75191,-0.00205904
97.7066,3.28682,0.36252,-0.0220461,1.10486,-0.0241052
100.545,4.38674,0.436645,-0.0742544,0.00494308,-0.0983595
100.888,4.50266,0.444955,0.0299979,-0.110977,-0.0683616
101.063,4.54527,0.448808,0.0313868,-0.153586,-0.0369749
99.8321,3.97845,0.414498,0.0102569,0.413227,-0.0267179
102.634,5.20929,0.489877,-0.0729833,-0.817605,-0.0997012
103.66,5.68754,0.517055,0.019429,-1.29587,-0.0802722
103.824,5.73474,0.521018,0.0332672,-1.34306,-0.047005
108.152,8.19777,0.633679,-0.212938,-3.80609,-0.259943
108.657,8.48169,0.64631,0.0301854,-4.09001,-0.229757
110.951,9.98782,0.700622,-0.0301022,-5.59614,-0.259859
107.973,7.96582,0.629713,-0.0707225,-3.57414,-0.330582
110.882,9.86168,0.700177,-0.0704822,-5.47,-0.401064
110.088,9.27357,0.68224,0.0255572,-4.88189,-0.375507
110.707,9.6611,0.697302,0.028378,-5.26942,-0.347129
107.908,7.76285,0.628724,-0.0605619,-3.37117,-0.407691
109.711,8.89748,0.674576,-0.00700314,-4.5058,-0.414694
110.426,9.34602,0.692409,0.0274866,-4.95434,-0.387207
112.33,10.6677,0.73682,-0.00978174,-6.27602,-0.396989
114.276,12.1043,0.778401,-0.0099709,-7.71265,-0.40696
115.79,13.269,0.808155,0.00620248,-8.87729,-0.400758
115.08,12.6626,0.79615,0.0241481,-8.27097,-0.376609
113.511,11.3989,0.765901,0.00659575,-7.00722,-0.370014
114.966,12.4979,0.796284,0.00804593,-8.10622,-0.361968
117.739,14.7421,0.846212,-0.0437062,-10.3504,-0.405674
115.81,13.104,0.814588,-0.00309248,-8.7123,-0.408766
115.546,12.8527,0.810984,0.0280544,-8.46101,-0.380712
116.88,13.916,0.836155,0.0109237,-9.52429,-0.369788
117.304,14.2372,0.844653,0.0247419,-9.84551,-0.345046
115.98,13.0973,0.823041,0.0131121,-8.7056,-0.331934
116.9,13.8265,0.84074,0.0195477,-9.43481,-0.312387
118.55,15.2032,0.868633,0.00224096,-10.8115,-0.310146
118.438,15.0731,0.868484,0.0242794,-10.6814,-0.285866
118.095,14.7425,0.864795,0.0240334,-10.3508,-0.261833
120.625,16.9466,0.901423,-0.0250846,-12.5549,-0.286918
123.046,19.1363,0.929111,-0.0162104,-14.7447,-0.303128
120.581,16.8477,0.904034,-0.0112123,-12.456,-0.31434
119.061,15.4559,0.885643,0.00810523,-11.0643,-0.306235
120.792,16.9805,0.909814,0.000203052,-12.5888,-0.306032
