Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
101.835,5.1869,0.475455,-0.0121945,-0.795224,-0.0121945
101.954,5.20823,0.477854,0.0309366,-0.816547,0.018742
100.731,4.6084,0.445107,0.0108064,-0.216719,0.0295484
100.267,4.37063,0.432035,0.0275538,0.0210471,0.0571022
100.992,4.65544,0.450309,0.0243563,-0.263764,0.0814585
102.723,5.43796,0.4954,-0.00711204,-1.04628,0.0743465
102.351,5.21913,0.48491,0.0301418,-0.827453,0.104488
103.437,5.72408,0.513153,0.0172437,-1.3324,0.121732
104.761,6.38865,0.547569,0.0102554,-1.99697,0.131987
107.701,8.07018,0.622043,-0.0770706,-3.6785,0.0549169
107.4,7.84529,0.614682,0.031804,-3.45361,0.0867209
106.914,7.51108,0.602526,0.030255,-3.1194,0.116976
104.608,6.15124,0.542134,-0.0355668,-1.75956,0.081409
102.839,5.19657,0.493517,-0.00924378,-0.804887,0.0721652
101.16,4.37003,0.446103,-0.0065905,0.021646,0.0655747
101.16,4.33282,0.445165,0.0330456,0.0588647,0.0986204
102.943,5.13249,0.494449,-0.00992165,-0.740809,0.0886987
103.927,5.59329,0.521402,0.0213888,-1.20161,0.110087
103.992,5.5875,0.522727,0.0348285,-1.19582,0.144916
104.68,5.9136,0.541553,0.0287696,-1.52192,0.173686
101.256,4.18731,0.443113,-0.132953,0.204369,0.0407329
101.944,4.45994,0.462115,0.0280843,-0.068259,0.0688172
103.838,5.3468,0.516309,-0.0156811,-0.955124,0.0531361
105.508,6.20712,0.563581,-0.00322952,-1.81544,0.0499066
108.746,8.13459,0.651522,-0.107882,-3.74291,-0.0579755
108.086,7.6683,0.634491,0.0299211,-3.27662,-0.0280545
108.186,7.69003,0.637435,0.0358659,-3.29835,0.00781143
111.526,9.92145,0.72188,-0.108589,-5.52977,-0.100778
109.816,8.68087,0.680869,-0.000259065,-4.28919,-0.101037
108.505,7.76758,0.646982,0.013855,-3.3759,-0.0871817
109.231,8.20164,0.666796,0.0293782,-3.80996,-0.0578035
109.539,8.36589,0.675465,0.0350328,-3.97421,-0.0227707
109.097,8.02611,0.664252,0.0340956,-3.63443,0.0113249
110.746,9.11516,0.707893,0.000199899,-4.72348,0.0115248
109.779,8.39902,0.683669,0.0244888,-4.00734,0.0360137
110.226,8.66425,0.696172,0.0340035,-4.27257,0.0700171
106.702,6.33673,0.597167,-0.132322,-1.94505,-0.0623047
103.29,4.43484,0.489726,-0.141604,-0.043163,-0.203908
102.924,4.21369,0.47699,0.0374026,0.177991,-0.166506
101.313,3.44506,0.423015,-0.00421168,0.946623,-0.170717
102.862,4.0952,0.47309,0.0013012,0.296481,-0.169416
104.031,4.62467,0.511082,0.0189716,-0.232994,-0.150445
104.571,4.85883,0.528433,0.037031,-0.467151,-0.113414
103.522,4.27622,0.492526,0.0229771,0.11546,-0.0904365
