Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
101.74,5.1419,0.472997,-0.00787501,-0.750219,-0.00787501
100.245,4.42961,0.433274,0.000785648,-0.0379336,-0.00708937
102.011,5.1999,0.478655,-0.00897377,-0.808221,-0.0160631
103.26,5.7816,0.510603,0.0118652,-1.38992,-0.00419797
104.111,6.18831,0.532171,0.0230489,-1.79663,0.0188509
104.279,6.24061,0.536107,0.0320673,-1.84893,0.0509182
106.572,7.49916,0.594157,-0.0340625,-3.10748,0.0168557
104.843,6.47146,0.550013,-0.00533898,-2.07978,0.0115167
105.751,6.94322,0.57317,0.0225668,-2.55154,0.0340835
103.989,5.93582,0.526837,-0.00762247,-1.54414,0.0264611
105.378,6.65415,0.563094,0.00828881,-2.26247,0.0347499
104.276,6.01117,0.533621,0.0172175,-1.61949,0.0519674
102.17,4.91008,0.475781,-0.0274287,-0.518399,0.0245387
103.066,5.30935,0.499768,0.0228068,-0.917672,0.0473455
104.415,5.96948,0.536179,0.0095697,-1.5778,0.0569152
103.435,5.41843,0.508787,0.0207101,-1.02675,0.0776253
103.603,5.46497,0.512886,0.0340131,-1.07329,0.111638
105.192,6.27507,0.55634,0.000324512,-1.88339,0.111963
106.553,7.01672,0.592923,0.0101556,-2.62504,0.122118
107.451,7.51906,0.616669,0.0243553,-3.12738,0.146474
108.017,7.83207,0.631572,0.0307124,-3.44039,0.177186
107.061,7.1989,0.606502,0.0231193,-2.80722,0.200306
105.619,6.3115,0.566926,0.00724609,-1.91982,0.207552
107.569,7.42754,0.62029,-0.0161475,-3.03586,0.191404
109.319,8.51232,0.666195,-0.00488598,-4.12064,0.186518
110.066,8.97562,0.68538,0.0276691,-4.58394,0.214187
110.858,9.48596,0.705324,0.0264786,-5.09428,0.240666
110.603,9.26526,0.699829,0.0335316,-4.87358,0.274197
107.385,7.10282,0.616021,-0.0963246,-2.71114,0.177873
107.654,7.22687,0.623689,0.0360836,-2.83519,0.213956
109.507,8.38672,0.674042,-0.0101115,-3.99504,0.203845
108.153,7.45484,0.638053,0.0124811,-3.06316,0.216326
107.14,6.77896,0.609649,0.0233769,-2.38728,0.239703
110.357,8.84202,0.698028,-0.107041,-4.45034,0.132662
108.956,7.84597,0.661497,0.011361,-3.45429,0.144023
110.507,8.86076,0.703458,0.00440582,-4.46908,0.148428
109.966,8.44039,0.690084,0.0330814,-4.04871,0.18151
111.208,9.27443,0.723145,0.016086,-4.88275,0.197596
111.078,9.13763,0.720857,0.0359988,-4.74595,0.233595
112.736,10.3252,0.76252,0.000559189,-5.93357,0.234154
109.671,8.05924,0.685159,-0.0788654,-3.66756,0.155288
111.14,9.05168,0.725621,0.00800582,-4.66,0.163294
110.321,8.42122,0.704865,0.0291447,-4.02954,0.192439
