Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
97.9145,3.52212,0.373902,-0.028349,0.86956,-0.028349
98.2702,3.62468,0.381908,0.0271551,0.767,-0.00119391
96.9294,3.10515,0.346291,0.00410184,1.28653,0.00290793
97.123,3.14179,0.349958,0.0274002,1.24989,0.0303081
95.5969,2.60837,0.30996,-0.00371707,1.78331,0.0265911
94.7764,2.3346,0.288207,0.0167738,2.05708,0.0433648
92.3811,1.68862,0.230267,-0.046829,2.70306,-0.00346413
89.0346,1.01884,0.159412,-0.102754,3.37284,-0.106218
88.3901,0.902603,0.14594,0.0121691,3.48908,-0.0940485
87.233,0.730015,0.124487,0.00252703,3.66166,-0.0915215
87.1256,0.701611,0.12112,0.0140232,3.69007,-0.0774983
86.2685,0.589891,0.106203,0.00691714,3.80179,-0.0705812
89.7873,1.04617,0.165212,-0.083426,3.34551,-0.154007
86.4919,0.586129,0.106368,-0.0857863,3.80555,-0.239794
88.4956,0.814164,0.137576,-0.0157874,3.57752,-0.255581
88.8853,0.851322,0.142825,0.015303,3.54036,-0.240278
89.2887,0.891954,0.148489,0.0157894,3.49973,-0.224489
89.934,0.972128,0.159032,0.0144049,3.41955,-0.210084
91.7713,1.27574,0.195409,-0.0127813,3.11594,-0.222865
92.2857,1.3552,0.205,0.0193883,3.03648,-0.203477
93.2961,1.54819,0.226636,0.0123891,2.84349,-0.191088
95.5573,2.09379,0.281724,-0.0350906,2.29789,-0.226178
96.0283,2.19833,0.292475,0.0256618,2.19335,-0.200516
97.1436,2.50832,0.321283,0.0136141,1.88336,-0.186902
97.2615,2.51298,0.3229,0.0303628,1.8787,-0.15654
98.2515,2.81135,0.349455,0.0184163,1.58033,-0.138123
99.7515,3.33076,0.391943,0.0016339,1.06092,-0.136489
97.0384,2.34177,0.311385,-0.0779652,2.04991,-0.214454
98.2772,2.7138,0.345359,0.0109373,1.67788,-0.203517
97.7563,2.50293,0.32843,0.0278591,1.88875,-0.175658
99.345,3.02419,0.373988,-0.00244036,1.36749,-0.178098
100.799,3.5603,0.417113,0.0043496,0.831383,-0.173749
99.8292,3.13136,0.385753,0.0204822,1.26032,-0.153267
98.7512,2.69602,0.351088,0.0159701,1.69566,-0.137297
97.9766,2.39704,0.325841,0.0238331,1.99464,-0.113463
98.2345,2.44532,0.331758,0.0328073,1.94636,-0.0806562
100.734,3.33046,0.408385,-0.0587552,1.06122,-0.139411
100.93,3.36921,0.413262,0.0372159,1.02247,-0.102195
