Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
100.404,4.53291,0.438295,0.028138,-0.141229,0.028138
101.733,5.10312,0.472096,0.00839675,-0.711445,0.0365347
103.893,6.14674,0.527407,-0.0280263,-1.75506,0.0085084
101.249,4.80738,0.457912,-0.0601301,-0.4157,-0.0516217
101.964,5.10547,0.476013,0.0250306,-0.713789,-0.0265911
102.637,5.39555,0.493135,0.0261969,-1.00387,-0.0003942
102.208,5.15025,0.481113,0.0294588,-0.758567,0.0290646
103.892,5.96017,0.525159,-0.00442182,-1.56849,0.0246428
105.023,6.53273,0.554381,0.0165422,-2.14105,0.0411849
107.975,8.24193,0.628746,-0.0775194,-3.85025,-0.0363344
107.603,7.97108,0.619734,0.0311371,-3.5794,-0.00519735
108.312,8.37784,0.637253,0.0268451,-3.98616,0.0216478
107.818,8.02641,0.625241,0.0300947,-3.63473,0.0517425
107.133,7.56515,0.608102,0.0276067,-3.17347,0.0793492
105.814,6.74562,0.573728,0.0112999,-2.35394,0.0906491
106.74,7.2484,0.597956,0.0231312,-2.85672,0.11378
108.495,8.29793,0.642805,-0.00533708,-3.90625,0.108443
107.817,7.82779,0.625903,0.0282578,-3.43611,0.136701
109.074,8.59396,0.657709,0.0141926,-4.20228,0.150894
110.863,9.76998,0.700907,-0.00546296,-5.3783,0.145431
112.96,11.2513,0.747828,-0.0178399,-6.8596,0.127591
110.518,9.44999,0.69402,-0.0324235,-5.05831,0.0951673
106.973,7.10409,0.604165,-0.12138,-2.71241,-0.0262131
106.673,6.88272,0.596016,0.0345925,-2.49104,0.00837949
106.845,6.94416,0.60076,0.0357282,-2.55248,0.0441077
105.056,5.87209,0.550148,-0.0086144,-1.48041,0.0354933
105.697,6.1888,0.568354,0.031104,-1.79712,0.0665973
105.605,6.09381,0.565484,0.0369424,-1.70213,0.10354
105.629,6.06496,0.56599,0.0373551,-1.67328,0.140895
104.513,5.40902,0.532688,0.018997,-1.01734,0.159892
103.991,5.09256,0.516439,0.0335378,-0.700885,0.19343
105.514,5.87039,0.561954,0.00369674,-1.47871,0.197126
106.05,6.1322,0.577758,0.0342935,-1.74052,0.23142
108.171,7.37878,0.639237,-0.0270676,-2.9871,0.204352
109.395,8.13874,0.673422,0.0167233,-3.74706,0.221076
110.757,9.03735,0.70986,0.0118576,-4.64567,0.232933
