Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
98.553,3.76611,0.390315,0.00141405,0.625573,0.00141405
99.3225,4.0409,0.409205,0.0220946,0.35078,0.0235086
99.6049,4.12394,0.415581,0.0289258,0.267742,0.0524344
99.1264,3.89483,0.40201,0.0265467,0.496847,0.0789811
100.729,4.53804,0.443347,-0.00243876,-0.146361,0.0765424
102.515,5.33541,0.489902,-0.00974476,-0.943732,0.0667976
103.908,6.00607,0.526027,0.0073489,-1.61439,0.0741465
103.429,5.71978,0.512931,0.029447,-1.3281,0.103594
103.91,5.9319,0.525179,0.0299445,-1.54022,0.133538
104.394,6.15151,0.537578,0.0301597,-1.75983,0.163698
107.324,7.79892,0.612802,-0.0774881,-3.40724,0.0862096
108.88,8.74327,0.650923,0.00328117,-4.35159,0.0894908
108.321,8.34417,0.637643,0.029119,-3.95249,0.11861
108.388,8.34791,0.639487,0.0331345,-3.95623,0.151744
110.087,9.43039,0.680393,-0.00192223,-5.03871,0.149822
109.088,8.72294,0.657077,0.0211962,-4.33126,0.171018
109.026,8.64271,0.655889,0.0333441,-4.25103,0.204362
106.56,7.06112,0.593152,-0.0423896,-2.66944,0.161973
106.903,7.22579,0.602208,0.033275,-2.83411,0.195248
108.732,8.33039,0.649532,-0.00875032,-3.93871,0.186498
110.726,9.63442,0.698316,-0.0152099,-5.24274,0.171288
112.593,10.9398,0.740879,-0.00776863,-6.54809,0.163519
113.522,11.5992,0.761242,0.0215666,-7.20748,0.185086
113.493,11.539,0.761581,0.0306067,-7.14732,0.215692
113.345,11.3877,0.759446,0.0306729,-6.99607,0.246365
115.271,12.8514,0.79861,-0.00828012,-8.45974,0.238085
114.902,12.5216,0.792763,0.0278713,-8.12995,0.265956
115.99,13.3595,0.814124,0.0169659,-8.96777,0.282922
117.1,14.2388,0.834525,0.0157801,-9.84708,0.298702
118.255,15.1804,0.854223,0.01408,-10.7887,0.312782
118.031,14.9565,0.852135,0.0245759,-10.5648,0.337358
116.762,13.8525,0.832773,0.0138215,-9.46078,0.35118
117.894,14.7723,0.852749,0.0148143,-10.3806,0.365994
120.432,16.9537,0.890124,-0.0255841,-12.562,0.34041
