Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
103.719,6.12834,0.523846,-0.145978,-1.73666,-0.145978
105.77,7.21862,0.574952,-0.0206549,-2.82694,-0.166633
105.349,6.94164,0.564288,0.0296067,-2.54996,-0.137026
104.014,6.17356,0.530072,0.00915461,-1.78188,-0.127871
105.4,6.89529,0.565082,0.00809319,-2.50361,-0.119778
107.363,8.01492,0.613592,-0.0153458,-3.62324,-0.135124
106.208,7.28463,0.585073,0.0159093,-2.89295,-0.119215
105.957,7.10017,0.578592,0.0318769,-2.70849,-0.0873377
102.199,5.07255,0.479473,-0.151914,-0.680873,-0.239251
100.084,4.0838,0.421336,-0.0297107,0.307876,-0.268962
102.001,4.90426,0.47264,-0.0167914,-0.512579,-0.285753
101.877,4.80883,0.468482,0.0324483,-0.41715,-0.253305
104.252,5.96002,0.532574,-0.0426122,-1.56834,-0.295917
103.732,5.64814,0.518009,0.0299446,-1.25646,-0.265973
102.875,5.17607,0.493861,0.0233955,-0.784389,-0.242577
102.333,4.87421,0.478058,0.0294303,-0.482526,-0.213147
105.172,6.30381,0.55607,-0.0764943,-1.91213,-0.289641
105.242,6.30281,0.5577,0.0346794,-1.91113,-0.254962
105.791,6.57285,0.572425,0.0309686,-2.18117,-0.223993
104.247,5.68145,0.529406,0.00193476,-1.28977,-0.222059
105.643,6.40699,0.567987,0.00859093,-2.01531,-0.213468
106.345,6.77182,0.587138,0.0289237,-2.38014,-0.184544
106.568,6.86161,0.593152,0.0350674,-2.46993,-0.149476
105.228,6.05061,0.555669,0.0109161,-1.65893,-0.13856
104.348,5.53126,0.530044,0.0249667,-1.13958,-0.113594
102.465,4.54494,0.474011,-0.0164766,-0.153261,-0.13007
100.392,3.58803,0.411035,-0.0300395,0.803651,-0.16011
103.942,5.19414,0.516629,-0.150703,-0.802462,-0.310813
104.359,5.36982,0.528538,0.034825,-0.978145,-0.275988
105.227,5.79673,0.553934,0.0267084,-1.40505,-0.249279
106.079,6.23637,0.57882,0.0273675,-1.84469,-0.221912
106.929,6.69525,0.603482,0.0275943,-2.30357,-0.194317
107.189,6.80929,0.61108,0.0371013,-2.41761,-0.157216
105.995,6.05589,0.575984,0.0175155,-1.66421,-0.1397
105.749,5.87072,0.56842,0.0380215,-1.47904,-0.101679
102.513,4.15078,0.466536,-0.124627,0.240903,-0.226305
101.891,3.8243,0.44554,0.0319881,0.567379,-0.194317
100.349,3.1345,0.394551,-0.00161858,1.25718,-0.195936
98.8516,2.54112,0.345222,-0.000869621,1.85056,-0.196806
100.091,2.95252,0.383077,0.0133217,1.43916,-0.183484
97.2714,1.96326,0.292238,-0.0944178,2.42842,-0.277902
97.254,1.92249,0.289462,0.0330396,2.46919,-0.244862
98.2366,2.18377,0.317765,0.0205266,2.20791,-0.224335
95.7047,1.44542,0.238869,-0.0691114,2.94626,-0.293447
95.152,1.28687,0.220729,0.0243706,3.10481,-0.269076
92.7097,0.801769,0.1558,-0.0559552,3.58991,-0.325032
92.5461,0.75281,0.149332,0.0220825,3.63887,-0.302949
93.1524,0.822237,0.160707,0.019789,3.56944,-0.28316
95.2389,1.18148,0.212185,-0.0253555,3.2102,-0.308516
94.7277,1.04683,0.195179,0.0242438,3.34485,-0.284272
95.7206,1.22162,0.220182,0.0172465,3.17006,-0.267025
96.8525,1.4539,0.251482,0.0149461,2.93778,-0.252079
94.8667,0.983616,0.189952,-0.0314069,3.40806,-0.283486
96.9152,1.39691,0.247578,-0.0258813,2.99477,-0.309367
96.0105,1.15185,0.216551,0.018799,3.23983,-0.290568
94.2468,0.786469,0.163781,-0.0185358,3.60521,-0.309104
95.5687,0.994176,0.196946,0.00731169,3.3975,-0.301793
97.7611,1.46023,0.262947,-0.0360687,2.93145,-0.337861
97.0167,1.23635,0.234893,0.0257191,3.15533,-0.312142
99.1076,1.75747,0.304347,-0.0321638,2.63421,-0.344306
98.4365,1.51893,0.276789,0.0314408,2.87275,-0.312865
97.2556,1.17789,0.232254,0.0115833,3.21379,-0.301282
97.8731,1.28679,0.249825,0.0323694,3.10489,-0.268913
97.8283,1.2346,0.24455,0.038678,3.15708,-0.230235
98.2474,1.29741,0.255801,0.0374065,3.09427,-0.192828
96.9465,0.956715,0.206404,0.00553231,3.43497,-0.187296
96.6815,0.866354,0.193481,0.0337529,3.52533,-0.153543
93.0972,0.336089,0.0932472,-0.165,4.05559,-0.318542
96.2005,0.707555,0.169355,-0.0829568,3.68413,-0.401499
97.1101,0.836045,0.194364,0.0239661,3.55564,-0.377533
97.5912,0.892459,0.206443,0.035283,3.49922,-0.34225
98.3684,1.019,0.230486,0.031946,3.37268,-0.310304
99.3044,1.20237,0.263224,0.0301817,3.18931,-0.280122
100.181,1.39525,0.296404,0.0352763,2.99643,-0.244846
99.3216,1.10626,0.25409,0.0315329,3.28542,-0.213313
99.2336,1.03361,0.245058,0.0478917,3.35807,-0.165422
98.6246,0.84471,0.214035,0.0373105,3.54697,-0.128111
98.6448,0.801318,0.208841,0.0457013,3.59036,-0.0824099
98.8648,0.798946,0.211683,0.0463344,3.59273,-0.0360754
101.263,1.37315,0.318998,-0.0686156,3.01853,-0.104691
98.8268,0.692196,0.196557,-0.0991464,3.69948,-0.203837
100.917,1.13895,0.289205,-0.0377674,3.25273,-0.241605
101.88,1.37128,0.335933,0.0432199,3.0204,-0.198385
102.487,1.51014,0.366074,0.0619026,2.88154,-0.136482
102.274,1.35705,0.347331,0.0715509,3.03463,-0.0649314
101.798,1.1235,0.311285,0.0648823,3.26818,-4.9107e-05
103.134,1.50941,0.391044,0.0267263,2.88227,0.0266771
102.692,1.2573,0.354324,0.0754048,3.13438,0.102082
102.156,0.993007,0.309064,0.0709206,3.39867,0.173003
101.016,0.609631,0.223308,0.0281006,3.78205,0.201103
103.374,1.22356,0.381979,-0.0895754,3.16812,0.111528
103.217,1.0601,0.359868,0.0998857,3.33158,0.211413
103.204,0.945386,0.347461,0.10632,3.44629,0.317733
103.946,1.10356,0.406431,0.096183,3.28812,0.413916
102.117,0.418307,0.215214,-0.0618031,3.97337,0.352113
100.785,0.131491,0.0932147,-0.00202354,4.26019,0.350089
103,0.377527,0.239836,-0.0404303,4.01415,0.309659
104.971,0.894883,0.502834,-0.0471315,3.4968,0.262528
106.175,1.39981,0.772649,0.0956817,2.99187,0.358209
