Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
104.381,6.48066,0.540595,-0.214506,-2.08898,-0.214506
103.73,6.09754,0.52367,0.0260781,-1.70586,-0.188428
105.089,6.79576,0.557771,0.00881546,-2.40408,-0.179612
101.534,4.9392,0.465431,-0.131419,-0.547517,-0.311031
102.215,5.22599,0.482645,0.0257346,-0.834313,-0.285296
107.373,8.02094,0.61383,-0.309875,-3.62926,-0.595171
109.735,9.4992,0.669325,-0.0341729,-5.10752,-0.629344
111.017,10.3381,0.698017,0.0126242,-5.94638,-0.61672
113.531,12.1231,0.750079,-0.0365868,-7.73139,-0.653307
113.715,12.2252,0.75434,0.0282971,-7.83357,-0.62501
113.361,11.9235,0.748195,0.0277471,-7.53182,-0.597262
112.007,10.8911,0.721291,0.0116283,-6.49946,-0.585634
113.555,11.9957,0.75347,0.00482116,-7.60397,-0.580813
114.015,12.3086,0.763206,0.0267819,-7.91689,-0.554031
112.261,10.9627,0.728582,-0.000322752,-6.57103,-0.554354
108.954,8.63488,0.653815,-0.0889291,-4.2432,-0.643283
108.965,8.60231,0.654382,0.0333626,-4.21063,-0.60992
106.757,7.17861,0.598363,-0.0272224,-2.78693,-0.637143
107.809,7.78222,0.625839,0.0201782,-3.39054,-0.616965
108.264,8.02943,0.637698,0.0318002,-3.63775,-0.585164
110.662,9.59004,0.696829,-0.0377165,-5.19836,-0.622881
108.157,7.87985,0.635412,-0.0418272,-3.48817,-0.664708
106.075,6.57301,0.579615,-0.0222486,-2.18133,-0.686957
102.072,4.44034,0.464081,-0.19346,-0.0486565,-0.880417
98.9077,3.08304,0.36997,-0.115396,1.30864,-0.995813
99.1421,3.13408,0.375362,0.0322772,1.2576,-0.963536
98.1277,2.73318,0.344279,0.0166488,1.6585,-0.946887
99.6194,3.24172,0.386629,0.001867,1.14996,-0.94502
98.6221,2.83467,0.355509,0.0178672,1.55701,-0.927153
99.3565,3.06619,0.375847,0.0262471,1.32549,-0.900906
97.427,2.36186,0.317063,-0.0243254,2.02982,-0.925231
95.4798,1.76753,0.260298,-0.0259877,2.62415,-0.951219
