Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
98.5036,3.74687,0.389043,-0.00051276,0.644809,-0.00051276
100.033,4.33824,0.427732,0.000190616,0.0534422,-0.000322144
100.438,4.47923,0.437425,0.0284159,-0.0875508,0.0280937
99.6493,4.10864,0.415753,0.0217003,0.283039,0.049794
99.1941,3.88866,0.402728,0.0270119,0.503016,0.0768059
99.5037,3.98074,0.409868,0.0290554,0.410945,0.105861
101.144,4.65327,0.452687,-0.00385592,-0.261587,0.102005
99.5652,3.93765,0.40941,-0.00319262,0.454029,0.0988127
101.008,4.52057,0.447318,0.00416204,-0.128892,0.102975
98.9726,3.63217,0.391259,-0.0261293,0.759511,0.0768454
101.219,4.54302,0.4513,-0.0355032,-0.151338,0.0413422
102.253,4.98717,0.478795,0.0185855,-0.59549,0.0599277
102.604,5.11897,0.487701,0.0316539,-0.727294,0.0915816
100.114,3.95445,0.417986,-0.0541512,0.437229,0.0374304
101.87,4.69399,0.46593,-0.00905168,-0.302314,0.0283788
103.293,5.34608,0.504828,0.00633471,-0.954402,0.0347135
101.854,4.61088,0.463828,0.00439757,-0.219197,0.0391111
101.502,4.41145,0.452986,0.0317871,-0.0197692,0.0708982
98.2682,3.06042,0.360384,-0.117961,1.33126,-0.0470631
98.8369,3.2348,0.374962,0.0273704,1.15688,-0.0196926
101.254,4.18625,0.443044,-0.0484822,0.205428,-0.0681748
100.445,3.79975,0.418539,0.0239435,0.591928,-0.0442313
98.3042,2.93508,0.355575,-0.0350663,1.4566,-0.0792976
97.7632,2.71278,0.338681,0.0267781,1.6789,-0.0525196
97.7316,2.66788,0.336174,0.0311606,1.7238,-0.0213589
96.8843,2.36026,0.310614,0.0197755,2.03142,-0.0015834
98.3894,2.82429,0.351871,0.000745888,1.56739,-0.000837511
100.584,3.62855,0.415545,-0.0352297,0.76313,-0.0360672
99.6956,3.2334,0.387497,0.0221904,1.15828,-0.0138768
97.4983,2.41915,0.320943,-0.0406954,1.97253,-0.0545722
97.3401,2.33439,0.314544,0.0311036,2.05729,-0.0234686
94.4013,1.50233,0.231722,-0.0951267,2.88935,-0.118595
92.575,1.09627,0.184697,-0.0191642,3.29541,-0.137759
94.9363,1.57056,0.241379,-0.0397636,2.82112,-0.177523
94.7667,1.50057,0.23465,0.0269243,2.89111,-0.150599
94.829,1.48562,0.234039,0.027506,2.90606,-0.123093
94.0412,1.28153,0.211167,0.0176348,3.11015,-0.105458
92.8338,1.01972,0.179115,0.00498597,3.37196,-0.100472
91.7047,0.809866,0.151204,0.0060537,3.58181,-0.0944183
91.7075,0.788128,0.148843,0.0208602,3.60355,-0.0735581
93.9022,1.14224,0.197885,-0.0287289,3.24944,-0.102287
93.4285,1.02498,0.183502,0.0217895,3.3667,-0.0804975
91.1776,0.650125,0.130366,-0.0398059,3.74155,-0.120303
90.2855,0.523363,0.110643,0.00933746,3.86832,-0.110966
90.0259,0.477715,0.103533,0.0159754,3.91396,-0.0949905
89.3157,0.392832,0.089112,0.0104635,3.99885,-0.084527
89.4601,0.389992,0.089117,0.0149495,4.00169,-0.0695775
89.7144,0.39688,0.0909181,0.0150201,3.9948,-0.0545574
91.0284,0.51205,0.111992,0.00351757,3.87963,-0.0510398
91.1986,0.511627,0.112623,0.0185244,3.88005,-0.0325154
90.5745,0.4271,0.0982361,0.0132606,3.96458,-0.0192549
91.0607,0.457965,0.104524,0.0160598,3.93372,-0.00319509
89.8003,0.324935,0.0799371,0.000383278,4.06674,-0.00281182
87.6115,0.173952,0.0482089,-0.0246642,4.21773,-0.027476
85.1043,0.0774016,0.0245281,-0.0247223,4.31428,-0.0521983
85.8544,0.0910407,0.0283687,0.00455396,4.30064,-0.0476443
86.2462,0.0956285,0.0297982,0.00629105,4.29605,-0.0413533
86.9513,0.110606,0.0339641,0.00578231,4.28107,-0.035571
89.2815,0.204899,0.0573144,-0.0154353,4.18678,-0.0510063
86.4226,0.0802517,0.0262767,-0.0396986,4.31143,-0.0907049
85.5189,0.0542345,0.0189272,0.00204556,4.33745,-0.0886594
86.2168,0.0630846,0.0217428,0.00419426,4.3286,-0.0844651
87.5511,0.0906538,0.0299099,0.00125335,4.30103,-0.0832118
84.0414,0.0228513,0.00914575,-0.0374289,4.36883,-0.120641
85.106,0.0309795,0.0120554,0.00152209,4.3607,-0.119119
84.7588,0.0239779,0.00972208,0.0027053,4.3677,-0.116413
84.6164,0.0199164,0.00833755,0.00258659,4.37176,-0.113827
