Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
102.775,5.64524,0.49971,-0.0675468,-1.25356,-0.0675468
102.113,5.28424,0.48197,0.0253198,-0.892559,-0.0422271
99.8379,4.22146,0.421684,-0.037973,0.170223,-0.0802001
100.781,4.59586,0.44557,0.0193878,-0.204178,-0.0608123
98.6766,3.68378,0.389107,-0.0294378,0.707896,-0.0902501
97.9657,3.38163,0.36929,0.0220857,1.01005,-0.0681644
95.9419,2.65773,0.315756,-0.0267323,1.73395,-0.0948967
96.7813,2.90093,0.33584,0.0191088,1.49075,-0.0757879
95.9108,2.58861,0.312047,0.0169975,1.80307,-0.0587904
98.2723,3.36479,0.37246,-0.0419783,1.02689,-0.100769
101.556,4.69681,0.460513,-0.112285,-0.305134,-0.213054
100.337,4.1202,0.426218,0.01113,0.271481,-0.201924
99.7451,3.83749,0.40889,0.0264875,0.554187,-0.175436
100.695,4.20204,0.434106,0.0201789,0.189638,-0.155257
100.062,3.89702,0.415468,0.0263141,0.494658,-0.128943
101.044,4.28125,0.441901,0.0197929,0.110433,-0.10915
99.1679,3.46662,0.388174,-0.0182366,0.925056,-0.127387
101.762,4.53011,0.460363,-0.0600788,-0.138431,-0.187466
99.5874,3.56025,0.397502,-0.0353971,0.831427,-0.222863
97.9953,2.92921,0.351333,-0.00538619,1.46247,-0.228249
98.5901,3.10818,0.366597,0.0268225,1.2835,-0.201426
96.7216,2.43987,0.312989,-0.0199693,1.95181,-0.221396
95.7327,2.11303,0.284569,0.0145451,2.27865,-0.206851
94.9142,1.85981,0.261226,0.0177896,2.53187,-0.189061
93.2043,1.42424,0.216595,-0.0133828,2.96744,-0.202444
90.4462,0.893017,0.153691,-0.0680618,3.49866,-0.270506
93.063,1.34274,0.209135,-0.0488456,3.04894,-0.319351
91.8116,1.07626,0.178314,0.00293026,3.31542,-0.316421
92.8506,1.24856,0.199898,0.0114117,3.14312,-0.305009
93.9353,1.45212,0.224163,0.0115384,2.93956,-0.293471
94.0858,1.45833,0.225815,0.0255387,2.93335,-0.267932
93.4835,1.30035,0.208613,0.0199792,3.09133,-0.247953
91.2822,0.876298,0.156057,-0.0369938,3.51538,-0.284947
88.9467,0.549306,0.109282,-0.0388388,3.84237,-0.323786
87.1089,0.362723,0.0789534,-0.0151965,4.02896,-0.338982
83.3911,0.144124,0.0372036,-0.075612,4.24756,-0.414594
84.3165,0.174264,0.043782,0.00395288,4.21742,-0.410641
83.7478,0.143827,0.0374942,0.00514943,4.24785,-0.405492
83.0035,0.1122,0.0305904,0.00338295,4.27948,-0.402109
84.7387,0.168942,0.0433024,-0.00394239,4.22274,-0.406051
81.7224,0.069741,0.0206374,-0.0318001,4.32194,-0.437851
80.7382,0.0485374,0.0151955,0.000687482,4.34314,-0.437164
80.6637,0.0443346,0.0141253,0.00291165,4.34735,-0.434252
81.1096,0.0477145,0.0151305,0.00276618,4.34397,-0.431486
80.1702,0.0326981,0.0109625,0.000642827,4.35898,-0.430843
81.0812,0.0410637,0.0134344,0.00149436,4.35062,-0.429349
81.2749,0.040661,0.0133956,0.00285929,4.35102,-0.42649
82.8104,0.0619756,0.0193806,-0.00089214,4.3297,-0.427382
82.5635,0.0534061,0.0171548,0.00358812,4.33827,-0.423794
82.443,0.0476991,0.0156563,0.00346374,4.34398,-0.42033
83.4474,0.0613038,0.0195563,0.0019546,4.33038,-0.418375
85.2004,0.0983513,0.0294634,-0.00296336,4.29333,-0.421339
83.88,0.0607431,0.0196571,-0.00157478,4.33094,-0.422913
