Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
101.827,5.1829,0.475237,-0.0118018,-0.791221,-0.0118018
102.479,5.46248,0.491469,0.0259657,-1.0708,0.0141639
104.07,6.24028,0.531927,-0.000340896,-1.8486,0.013823
102.764,5.53153,0.497687,0.00945534,-1.13985,0.0232784
100.814,4.5759,0.445604,-0.0194024,-0.184217,0.00387591
100.007,4.19043,0.423248,0.0217589,0.201247,0.0256348
97.4153,3.15075,0.353651,-0.0610776,1.24093,-0.0354428
95.7066,2.55483,0.308347,-0.0114661,1.83685,-0.0469089
96.0966,2.64704,0.316792,0.0253561,1.74464,-0.0215528
99.2497,3.74164,0.398736,-0.0984812,0.650038,-0.120034
98.3362,3.35541,0.372917,0.0184071,1.03627,-0.101627
98.963,3.56035,0.388642,0.0255,0.831332,-0.0761269
99.1619,3.60371,0.392881,0.0304767,0.787967,-0.0456502
99.066,3.53162,0.389048,0.030876,0.860056,-0.0147742
99.9489,3.8502,0.412319,0.0214633,0.541483,0.00668904
102.625,5.01498,0.48622,-0.0652701,-0.623305,-0.0585811
102.778,5.05124,0.48982,0.0337887,-0.659564,-0.0247924
102.801,5.02395,0.489795,0.0342887,-0.632271,0.00949638
99.4402,3.50207,0.393333,-0.128846,0.889612,-0.11935
98.299,3.03719,0.359823,0.0124628,1.35449,-0.106887
99.0582,3.28291,0.379891,0.0242314,1.10877,-0.0826559
97.4974,2.69099,0.3344,-0.00441411,1.70069,-0.08707
98.4615,2.99139,0.360058,0.0190228,1.40029,-0.0680472
100.094,3.57998,0.405928,-0.00413123,0.811697,-0.0721784
101.316,4.05927,0.440822,0.0133613,0.332412,-0.0588172
101.841,4.25477,0.455411,0.0316139,0.136906,-0.0272032
100.754,3.7386,0.42185,0.016997,0.653082,-0.0102062
99.9445,3.36898,0.396344,0.0243403,1.0227,0.0141341
98.6397,2.84092,0.356029,0.00731035,1.55076,0.0214444
97.4861,2.41523,0.320589,0.0117642,1.97645,0.0332086
97.8803,2.50856,0.330288,0.0301931,1.88312,0.0634018
97.9322,2.4902,0.330035,0.032557,1.90148,0.0959588
98.7578,2.73567,0.352994,0.0240567,1.65601,0.120015
98.1025,2.47463,0.331478,0.0265248,1.91705,0.14654
99.3101,2.85857,0.366567,0.013398,1.53311,0.159938
98.0492,2.38437,0.326135,0.00867686,2.00731,0.168615
96.6959,1.93655,0.283893,0.00355908,2.45513,0.172174
95.6419,1.62165,0.251617,0.0131566,2.77003,0.185331
94.4458,1.31139,0.21686,0.00708797,3.08028,0.192419
95.1445,1.43882,0.233158,0.0221994,2.95286,0.214618
93.9331,1.14836,0.19867,0.00598052,3.24332,0.220599
94.4924,1.23447,0.210655,0.0232969,3.15721,0.243896
92.5962,0.85641,0.161102,-0.0232029,3.53527,0.220693
94.4127,1.16003,0.203382,-0.0123565,3.23165,0.208336
94.1944,1.08795,0.195008,0.025912,3.30373,0.234248
93.3681,0.909456,0.171456,0.0156746,3.48222,0.249923
92.1046,0.689068,0.139498,0.00227869,3.70261,0.252202
91.9515,0.645892,0.133477,0.0206318,3.74579,0.272833
92.0051,0.630977,0.13188,0.0209425,3.7607,0.293776
91.1427,0.505353,0.111533,0.0107744,3.88633,0.30455
91.7395,0.554351,0.120722,0.0166412,3.83733,0.321192
94.1229,0.877702,0.173178,-0.036638,3.51398,0.284554
95.0028,1.00973,0.193714,0.0188559,3.38195,0.303409
94.5654,0.898373,0.178642,0.0249276,3.49331,0.328337
93.7625,0.736737,0.154678,0.01666,3.65494,0.344997
93.471,0.66706,0.144317,0.0232565,3.72462,0.368254
92.6449,0.53297,0.122061,0.0136276,3.85871,0.381881
91.6557,0.402953,0.0985531,0.00824804,3.98873,0.390129
89.5666,0.221787,0.0611826,-0.0255443,4.16989,0.364585
88.0921,0.135697,0.040994,-0.00460775,4.25598,0.359977
86.675,0.0802996,0.0265087,-0.00300585,4.31138,0.356971
85.2689,0.045158,0.016292,-0.00231711,4.34652,0.354654
85.952,0.0523649,0.0186819,0.00382451,4.33931,0.358479
85.2706,0.0368418,0.0138949,0.00267418,4.35484,0.361153
85.3093,0.0335161,0.0129138,0.0037854,4.35816,0.364938
85.1178,0.0276995,0.0110352,0.00327423,4.36398,0.368213
84.7532,0.0210855,0.00876786,0.00253642,4.37059,0.370749
85.315,0.0233811,0.00970239,0.0025958,4.3683,0.373345
83.2179,0.00797146,0.00376887,-0.00498028,4.38371,0.368365
84.8244,0.0142718,0.00640735,-0.000239465,4.37741,0.368125
84.7192,0.0116216,0.00539804,0.00196049,4.38006,0.370086
83.6453,0.0057937,0.00292686,2.33594e-05,4.38589,0.370109
85.3909,0.0113808,0.00542804,-0.000465037,4.3803,0.369644
85.8607,0.0119436,0.00574053,0.00197934,4.37974,0.371623
84.2823,0.00438189,0.0023635,-0.0015099,4.3873,0.370113
85.303,0.00608003,0.00322151,0.000731673,4.3856,0.370845
85.1119,0.00436934,0.00242591,0.00110497,4.38731,0.37195
83.4004,0.00121418,0.000766509,-0.000979909,4.39047,0.37097
81.8378,0.000304897,0.000217468,-0.000257869,4.39138,0.370712
