Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
98.5249,3.75515,0.389591,0.000325457,0.636526,0.000325457
97.1144,3.20044,0.352266,0.00173931,1.19124,0.00206476
98.4175,3.64887,0.384593,0.00753275,0.74281,0.00959752
102.171,5.24081,0.482159,-0.151745,-0.849127,-0.142147
101.895,5.07307,0.474212,0.0304539,-0.681391,-0.111693
101.54,4.87058,0.464057,0.029759,-0.478902,-0.0819342
101.087,4.62769,0.451172,0.0285939,-0.236009,-0.0533403
100.787,4.45812,0.442254,0.0301403,-0.066444,-0.0232
102.927,5.42882,0.499025,-0.028295,-1.03714,-0.0514951
104.021,5.95238,0.527672,0.0174245,-1.5607,-0.0340706
105.339,6.63244,0.562086,0.0107675,-2.24076,-0.023303
105.916,6.92226,0.576912,0.0293178,-2.53058,0.00601474
107.754,7.98691,0.623669,-0.00948504,-3.59523,-0.0034703
108.704,8.55147,0.647209,0.022134,-4.15979,0.0186637
109.189,8.8285,0.659182,0.0302251,-4.43682,0.0488887
107.134,7.48644,0.608185,-0.0183544,-3.09476,0.0305343
109.33,8.84296,0.66326,-0.0269797,-4.45128,0.00355457
108.546,8.29043,0.644312,0.0261451,-3.89875,0.0296997
109.051,8.57929,0.657158,0.0307242,-4.18761,0.060424
110.746,9.68837,0.698209,-0.00151069,-5.29669,0.0589133
108.695,8.26614,0.648915,-0.0163375,-3.87446,0.0425758
107.877,7.70249,0.628103,0.0262254,-3.31081,0.0688012
108.372,7.97594,0.641231,0.031918,-3.58426,0.100719
105.307,6.0947,0.557914,-0.0902762,-1.70302,0.0104431
103.131,4.90769,0.494464,-0.0326321,-0.516011,-0.022189
102.95,4.77815,0.488411,0.0355961,-0.386471,0.0134071
103.864,5.19561,0.514865,0.0246036,-0.803929,0.0380106
102.516,4.48768,0.473853,0.00897545,-0.0960034,0.0469861
103.503,4.92817,0.502861,0.0227537,-0.53649,0.0697398
103.835,5.05445,0.512258,0.035914,-0.662773,0.105654
105.127,5.69861,0.550675,0.0132119,-1.30693,0.118866
106.977,6.72383,0.604844,-0.0119742,-2.33215,0.106892
103.697,4.85611,0.506198,-0.121705,-0.464426,-0.0148138
102.599,4.27678,0.471146,0.0189638,0.114903,0.00415
103.326,4.58438,0.49322,0.0306153,-0.192702,0.0347653
103.573,4.66333,0.5003,0.038206,-0.27165,0.0729713
101.594,3.6932,0.435967,-0.0249155,0.698478,0.0480558
101.311,3.52912,0.425588,0.0367901,0.862563,0.0848459
102.479,4.0045,0.462441,0.0177115,0.38718,0.102557
103.033,4.22139,0.479663,0.0352617,0.170291,0.137819
102.118,3.7523,0.448367,0.0257062,0.639378,0.163525
102.754,3.99911,0.468487,0.0341014,0.392571,0.197627
103.877,4.50001,0.505269,0.0208421,-0.10833,0.218469
100.275,2.85619,0.382357,-0.181108,1.53549,0.0373606
101.384,3.25691,0.418334,0.0200325,1.13477,0.0573931
99.6357,2.53585,0.357201,-0.0142677,1.85583,0.0431254
99.3225,2.38442,0.344642,0.0362742,2.00726,0.0793995
98.4818,2.06687,0.314449,0.0246575,2.32481,0.104057
97.4064,1.71037,0.277168,0.0154745,2.68131,0.119532
94.7837,1.05781,0.196703,-0.0768569,3.33387,0.0426747
96.8594,1.49172,0.254542,-0.0273486,2.89996,0.0153261
98.9958,2.06743,0.32215,-0.0342142,2.32425,-0.0188881
101.765,3.04744,0.419375,-0.0907373,1.34424,-0.109625
102.21,3.18845,0.434284,0.0413181,1.20323,-0.0683073
99.9571,2.25938,0.348907,-0.0532493,2.1323,-0.121557
98.7678,1.82764,0.30374,0.013557,2.56404,-0.108
98.5154,1.71035,0.292023,0.0378171,2.68133,-0.0701825
100.905,2.46329,0.377342,-0.0576803,1.92839,-0.127863
100.248,2.17627,0.349842,0.035315,2.21541,-0.0925478
99.3456,1.83094,0.313143,0.0264091,2.56074,-0.0661387
99.4401,1.81508,0.313696,0.0425415,2.5766,-0.0235972
99.036,1.64666,0.295438,0.0387324,2.74502,0.0151353
99.9044,1.86972,0.325436,0.0307745,2.52196,0.0459098
101.907,2.54798,0.40391,-0.0295825,1.8437,0.0163273
103.278,3.08464,0.460078,0.013389,1.30704,0.0297163
105.344,4.06697,0.547625,-0.0361782,0.324706,-0.00646191
104.224,3.42108,0.498568,0.0272213,0.9706,0.0207594
103.389,2.96104,0.460244,0.0389765,1.43064,0.0597359
104.123,3.24979,0.491906,0.0445088,1.14189,0.104245
100.959,1.86476,0.346628,-0.176349,2.52692,-0.0721043
100.848,1.77169,0.338241,0.0513207,2.61999,-0.0207837
101.628,1.9912,0.370202,0.0413511,2.40048,0.0205674
101.096,1.74344,0.342101,0.0470933,2.64824,0.0676608
101.819,1.94248,0.372524,0.0450931,2.4492,0.112754
103.386,2.52014,0.447015,0.00254792,1.87154,0.115302
106.001,3.79136,0.578095,-0.106757,0.600322,0.00854451
105.404,3.38428,0.548036,0.0561837,1.0074,0.0647283
105.051,3.12223,0.529236,0.0635194,1.26945,0.128248
105.714,3.41089,0.564506,0.0569339,0.980791,0.185182
106.314,3.68419,0.597397,0.0598323,0.707494,0.245014
101.879,1.51167,0.346714,-0.482646,2.88001,-0.237632
98.2775,0.54491,0.166703,-0.285423,3.84677,-0.523056
98.7098,0.571943,0.176539,0.0433997,3.81974,-0.479656
99.6791,0.70702,0.21191,0.0343278,3.68466,-0.445328
99.2983,0.576001,0.185444,0.048254,3.81568,-0.397074
98.7457,0.431623,0.151913,0.0400965,3.96006,-0.356978
99.5481,0.511347,0.177967,0.0406835,3.88033,-0.316294
100.679,0.676871,0.226613,0.034045,3.71481,-0.282249
102.247,1.02163,0.315369,0.00835392,3.37005,-0.273895
101.016,0.609668,0.223319,0.0205315,3.78201,-0.253364
100.417,0.419675,0.174245,0.0540302,3.972,-0.199334
101.296,0.51531,0.212869,0.0557347,3.87637,-0.143599
100.077,0.241268,0.12337,0.0124754,4.15041,-0.131123
99.7703,0.15291,0.0902255,0.049346,4.23877,-0.0817774
101.055,0.233528,0.136439,0.0344484,4.15815,-0.047329
101.646,0.234441,0.14893,0.0783106,4.15724,0.0309816
101.08,0.0916927,0.077398,0.0569237,4.29999,0.0879053
102.827,0.198657,0.17006,0.027559,4.19302,0.115464
102.325,0.0292294,0.0459056,0.0822819,4.36245,0.197746
