Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
100.456,4.55586,0.439654,0.0276013,-0.164183,0.0276013
100.649,4.60686,0.443829,0.0300022,-0.215178,0.0576035
103.911,6.15591,0.527852,-0.105585,-1.76423,-0.0479813
103.048,5.67389,0.505088,0.0219993,-1.28221,-0.025982
105.301,6.83938,0.562577,-0.0325271,-2.4477,-0.0585092
104.104,6.14742,0.531582,0.0138081,-1.75574,-0.044701
104.324,6.22757,0.536902,0.0319907,-1.83589,-0.0127104
102.819,5.41193,0.49673,0.00230006,-1.02025,-0.0104103
104.749,6.38195,0.547249,-0.015798,-1.99027,-0.0262084
102.812,5.33418,0.495319,-0.0172563,-0.942503,-0.0434646
103.928,5.86567,0.524758,0.0168176,-1.47399,-0.0266471
105.136,6.48041,0.556505,0.0144568,-2.08873,-0.0121902
106.161,7.02505,0.583122,0.0201927,-2.63337,0.00800247
107.791,7.9705,0.624699,-0.000188342,-3.57882,0.00781413
108.227,8.20571,0.635707,0.0311745,-3.81403,0.0389886
107.132,7.48477,0.608114,0.0186951,-3.09309,0.0576837
108.017,7.99321,0.630812,0.0241335,-3.60153,0.0818172
108.927,8.53767,0.653761,0.0235365,-4.14599,0.105354
106.786,7.15566,0.599119,-0.0236473,-2.76398,0.0817064
108.048,7.89181,0.632149,0.014015,-3.50013,0.0957214
108.245,7.97637,0.637434,0.0341742,-3.58469,0.129896
110.283,9.28726,0.688418,-0.0180225,-4.89558,0.111873
110.548,9.43091,0.695325,0.0326793,-5.03923,0.144552
109.568,8.72004,0.671991,0.022582,-4.32836,0.167135
111.863,10.2861,0.727218,-0.0303632,-5.89439,0.136771
110.772,9.4656,0.702556,0.0198452,-5.07392,0.156616
111.708,10.0938,0.725298,0.022974,-5.70214,0.179591
109.4,8.44178,0.669685,-0.0288181,-4.0501,0.150772
109.58,8.52077,0.674832,0.0351248,-4.12909,0.185897
106.854,6.7369,0.6012,-0.0622823,-2.34522,0.123615
108.877,7.96751,0.657396,-0.0199374,-3.57583,0.103677
109.136,8.09535,0.664784,0.0357293,-3.70367,0.139407
106.168,6.20046,0.581251,-0.0843502,-1.80878,0.0550566
108.547,7.62117,0.649721,-0.0437063,-3.22949,0.0113503
106.291,6.18366,0.584798,-0.0340648,-1.79198,-0.0227145
106.239,6.1081,0.583163,0.0391636,-1.71642,0.0164491
104.932,5.32731,0.542658,0.0131621,-0.935625,0.0296112
106.087,5.92969,0.578405,0.0194814,-1.53801,0.0490926
106.489,6.11911,0.590774,0.0377405,-1.72743,0.0868331
107.387,6.6159,0.618301,0.0280039,-2.22422,0.114837
108.056,6.99024,0.638699,0.0334043,-2.59856,0.148241
106.305,5.8715,0.585048,-0.00591863,-1.47982,0.142323
103.761,4.44157,0.501376,-0.0640579,-0.0498872,0.0782647
105.343,5.2291,0.553615,0.000937384,-0.83742,0.0792021
105.133,5.06584,0.546321,0.0416848,-0.674155,0.120887
106.555,5.82803,0.593273,0.00954596,-1.43635,0.130433
108.513,7.00338,0.655812,-0.0191068,-2.6117,0.111326
107.33,6.20048,0.618971,0.0206791,-1.8088,0.132005
107.496,6.25427,0.624749,0.0428042,-1.86259,0.174809
106.649,5.68679,0.596928,0.0320614,-1.29511,0.206871
104.661,4.51854,0.527443,-0.0237225,-0.126857,0.183148
107.019,5.80898,0.609992,-0.0521734,-1.4173,0.130975
104.941,4.56552,0.536556,-0.0299721,-0.173844,0.101003
107.121,5.76895,0.614254,-0.0386108,-1.37727,0.062392
106.238,5.18792,0.583257,0.032716,-0.796242,0.095108
103.478,3.66677,0.479661,-0.0945094,0.72491,0.000598633
102.365,3.10627,0.435512,0.0222997,1.28541,0.0228983
102.214,2.98994,0.427978,0.0462408,1.40174,0.0691391
100.1,2.12495,0.344234,-0.0436731,2.26673,0.025466
101.752,2.69502,0.406072,-0.00463813,1.69666,0.0208279
101.328,2.47575,0.387044,0.0431735,1.91593,0.0640014
102.711,2.99569,0.441098,0.0117724,1.39599,0.0757739
105.237,4.18402,0.544067,-0.0780893,0.207662,-0.00231542
106.634,4.92541,0.600477,0.0130516,-0.533726,0.0107362
104.393,3.624,0.507699,-0.0499793,0.767677,-0.0392431
105.952,4.40758,0.57325,0.00312916,-0.0158985,-0.0361139
107.33,5.17747,0.630506,0.0146534,-0.785786,-0.0214605
107.903,5.48576,0.654631,0.0467299,-1.09408,0.0252694
109.067,6.21588,0.701471,0.0254191,-1.8242,0.0506885
110.93,7.53037,0.769869,-0.015184,-3.13869,0.0355044
115.245,11.0792,0.887869,-0.234448,-6.6875,-0.198943
115.929,11.6535,0.904528,0.0239686,-7.26183,-0.174975
117.375,12.9468,0.931393,0.00549606,-8.55515,-0.169479
120.194,15.5973,0.965503,-0.0340615,-11.2056,-0.20354
118.877,14.3064,0.956038,0.00919938,-9.91476,-0.194341
117.655,13.1164,0.94518,0.0120675,-8.72474,-0.182273
116.543,12.0397,0.933293,0.0155979,-7.64799,-0.166675
114.791,10.3898,0.906363,0.00489664,-5.99807,-0.161779
114.571,10.1495,0.90642,0.0314511,-5.75777,-0.130328
115.839,11.2794,0.934552,0.0100904,-6.88776,-0.120237
117.855,13.1664,0.964651,-0.012002,-8.77469,-0.132239
116.461,11.8016,0.952426,0.0101292,-7.40992,-0.12211
115.095,10.4774,0.936398,0.0129845,-6.08576,-0.109126
113.345,8.82364,0.905972,0.0059695,-4.43196,-0.103156
112.347,7.88025,0.885967,0.0295027,-3.48857,-0.0736534
110.017,5.8387,0.809169,-0.0320087,-1.44702,-0.105662
109.671,5.48977,0.801357,0.0611906,-1.09809,-0.0444715
108.736,4.68097,0.762408,0.051142,-0.289286,0.00667045
108.088,4.11093,0.733286,0.0680979,0.28075,0.0747684
109.362,5.01304,0.814002,0.0243589,-0.621356,0.0991273
109.917,5.39953,0.852555,0.0568906,-1.00785,0.156018
108.821,4.40806,0.80856,0.0484757,-0.0163795,0.204494
109.06,4.51801,0.837001,0.0753307,-0.126327,0.279824
108.545,3.99998,0.823256,0.0785104,0.391696,0.358335
107.883,3.35992,0.796666,0.0864836,1.03176,0.444818
108.912,4.12921,0.891258,0.0421177,0.262473,0.486936
107.868,3.11706,0.853058,0.072923,1.27462,0.559859
109.322,4.36883,0.971217,-0.02072,0.0228544,0.539139
106.917,2.01767,0.886072,0.00534497,2.37401,0.544484
