Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
101.929,5.23141,0.477871,-0.0166715,-0.839727,-0.0166715
100.574,4.57345,0.441859,0.00623748,-0.181765,-0.0104341
102.026,5.20713,0.47905,0.00413201,-0.815448,-0.00630205
103.07,5.68477,0.505649,0.0178928,-1.29309,0.0115907
105.691,7.06079,0.572406,-0.055403,-2.66911,-0.0438123
107.493,8.09464,0.616725,-0.00763994,-3.70296,-0.0514522
104.722,6.44279,0.547197,-0.0630098,-2.05111,-0.114462
102.147,5.08429,0.478779,-0.0552826,-0.69261,-0.169745
102.195,5.07054,0.47936,0.0323041,-0.678858,-0.13744
102.085,4.98102,0.475662,0.0322569,-0.589336,-0.105184
102.32,5.05641,0.481324,0.032052,-0.664732,-0.0731316
101.753,4.75106,0.465089,0.0281197,-0.359383,-0.0450119
104.409,6.04413,0.536807,-0.0617783,-1.65245,-0.10679
103.667,5.61446,0.516231,0.026103,-1.22278,-0.0806872
103.507,5.49374,0.511321,0.0335138,-1.10206,-0.0471733
103.203,5.3009,0.502336,0.0326629,-0.909219,-0.0145104
102.347,4.84306,0.477726,0.0234542,-0.451385,0.00894378
99.3033,3.48405,0.39072,-0.0996321,0.907626,-0.0906883
98.9572,3.31539,0.379694,0.0299201,1.07629,-0.0607682
98.5936,3.1444,0.368099,0.0295117,1.24728,-0.0312564
96.7451,2.47945,0.315293,-0.0187763,1.91223,-0.0500327
95.4932,2.07577,0.280035,0.00618336,2.31591,-0.0438494
92.8626,1.40191,0.212479,-0.0652472,2.98977,-0.109097
92.199,1.2422,0.195198,0.016891,3.14948,-0.0922056
93.3048,1.44613,0.219007,0.0102442,2.94555,-0.0819613
92.0107,1.15898,0.186898,0.00183204,3.2327,-0.0801293
93.0827,1.34686,0.209604,0.0108822,3.04482,-0.0692471
93.7669,1.46888,0.224167,0.0195808,2.9228,-0.0496663
94.6196,1.64032,0.243708,0.0177491,2.75136,-0.0319172
93.1484,1.28337,0.204841,-0.00371693,3.10831,-0.0356341
94.4721,1.54746,0.2357,0.00528527,2.84422,-0.0303488
93.0479,1.2118,0.198066,-0.00206218,3.17988,-0.032411
92.604,1.10163,0.18537,0.0205188,3.29005,-0.0118922
93.2728,1.20484,0.198993,0.0191886,3.18684,0.00729635
92.9092,1.10885,0.187976,0.0219078,3.28283,0.0292042
92.4033,0.992722,0.173864,0.0194088,3.39896,0.048613
93.2629,1.12478,0.191779,0.0159016,3.2669,0.0645146
95.6649,1.62745,0.25226,-0.0436661,2.76423,0.0208485
98.6378,2.46802,0.338516,-0.0928645,1.92366,-0.072016
100.676,3.18216,0.402125,-0.0272574,1.20952,-0.0992733
100.514,3.07566,0.395273,0.0376391,1.31602,-0.0616342
100.741,3.12368,0.401193,0.0379168,1.268,-0.0237174
99.2918,2.53689,0.351702,0.00184994,1.85479,-0.0218674
100.981,3.13458,0.406128,-0.00689799,1.2571,-0.0287654
100.201,2.78579,0.378113,0.0283455,1.60589,-0.000419953
101.439,3.23507,0.41872,0.0152224,1.15661,0.0148024
100.899,2.97006,0.398476,0.0352536,1.42162,0.050056
101.361,3.11237,0.41292,0.0378602,1.27931,0.0879162
102.025,3.34803,0.434917,0.0349871,1.04365,0.122903
102.127,3.34531,0.437139,0.0428768,1.04637,0.16578
99.1652,2.16463,0.330385,-0.118171,2.22705,0.0476087
99.3942,2.19853,0.335964,0.0387536,2.19315,0.0863623
96.6196,1.3607,0.241301,-0.0974182,3.03098,-0.011056
96.1786,1.22301,0.224753,0.0290923,3.16867,0.0180364
95.7759,1.10185,0.209567,0.0286122,3.28983,0.0466486
92.8083,0.576603,0.128861,-0.0985194,3.81508,-0.0518708
92.5,0.515517,0.118907,0.020222,3.87616,-0.0316488
91.5986,0.397359,0.0974581,0.00993466,3.99432,-0.0217141
88.5189,0.164878,0.0478583,-0.0685165,4.2268,-0.0902306
87.7794,0.123375,0.0378409,0.00569874,4.2683,-0.0845319
89.5761,0.196168,0.0562041,-0.00512951,4.19551,-0.0896614
88.2873,0.12438,0.0387492,-0.00113359,4.2673,-0.090795
86.1907,0.0569912,0.0200979,-0.0141918,4.33469,-0.104987
86.6811,0.0616048,0.0216869,0.00506673,4.33008,-0.0999201
87.6974,0.0798518,0.0273443,0.00360288,4.31183,-0.0963172
87.5828,0.0698255,0.0246152,0.00665433,4.32185,-0.0896629
84.5668,0.0195061,0.00818575,-0.0241372,4.37217,-0.1138
84.709,0.0181129,0.00774565,0.00247924,4.37357,-0.111321
84.6374,0.0152424,0.00671861,0.00224181,4.37644,-0.109079
86.1733,0.0256301,0.0107494,-0.00013465,4.36605,-0.109214
85.5415,0.0168941,0.00752721,0.00184451,4.37479,-0.107369
85.4584,0.0139023,0.00640732,0.00229338,4.37778,-0.105076
85.4611,0.0117679,0.00559241,0.00208872,4.37991,-0.102987
85.4506,0.00978593,0.00480475,0.00186643,4.38189,-0.101121
86.3906,0.0128668,0.00621792,0.00138606,4.37881,-0.0997346
86.1223,0.0092986,0.00471852,0.00183779,4.38238,-0.0978968
86.7946,0.0106799,0.00542078,0.00174201,4.381,-0.0961548
86.9763,0.00950074,0.00495888,0.0021086,4.38218,-0.0940462
86.2987,0.00520877,0.00293554,0.00088077,4.38647,-0.0931654
85.5669,0.00258408,0.00158091,0.000442586,4.3891,-0.0927228
86.2547,0.00292887,0.00180438,0.000720188,4.38875,-0.0920027
86.9249,0.00326473,0.00203054,0.000849224,4.38842,-0.0911534
87.6931,0.00384437,0.00240464,0.000953914,4.38784,-0.0901995
87.3064,0.00211914,0.00142886,0.000765917,4.38956,-0.0894336
87.6886,0.00187349,0.00130701,0.000770703,4.38981,-0.0886629
85.8195,0.00028279,0.000233854,-0.000872145,4.3914,-0.089535
84.9432,7.11442e-05,6.6146e-05,-4.14416e-06,4.39161,-0.0895392
84.0386,1.34834e-05,1.42009e-05,-1.16034e-05,4.39167,-0.0895508
85.1044,1.72033e-05,1.84569e-05,2.41357e-06,4.39166,-0.0895484
85.5819,1.0955e-05,1.24719e-05,6.02232e-06,4.39167,-0.0895424
86.3805,9.18315e-06,1.09748e-05,2.74371e-06,4.39167,-0.0895396
84.8844,3.06304e-07,4.47331e-07,-1.65193e-05,4.39168,-0.0895561
84.265,1.54587e-08,2.65709e-08,-8.87493e-06,4.39168,-0.089565
86.4155,5.59354e-08,9.73249e-08,-8.86941e-06,4.39168,-0.0895739
87.1236,1.1596e-08,2.28845e-08,-8.77431e-06,4.39168,-0.0895826
85.8296,7.11608e-12,1.89169e-11,-8.90583e-06,4.39168,-0.0895916
86.796,8.0458e-14,2.64665e-13,-8.88847e-06,4.39168,-0.0896004
86.3696,1.08986e-20,5.4746e-20,-8.88937e-06,4.39168,-0.0896093
85.0047,2.7725e-45,3.02118e-44,-8.89026e-06,4.39168,-0.0896182
