Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
97.8875,3.51206,0.373212,-0.0298336,0.879615,-0.0298336
96.3772,2.94766,0.333629,-0.00253824,1.44402,-0.0323718
98.2065,3.5683,0.37912,-0.0132575,0.823375,-0.0456293
98.3857,3.60425,0.382631,0.0286624,0.78743,-0.0169669
96.6157,2.93722,0.335671,-0.0135955,1.45446,-0.0305623
97.5707,3.23779,0.358979,0.0170448,1.15389,-0.0135176
95.5829,2.546,0.306705,-0.0249374,1.84568,-0.038455
97.8221,3.26456,0.363029,-0.0344485,1.12712,-0.0729035
98.4143,3.45111,0.377482,0.0252209,0.940569,-0.0476825
98.4272,3.42279,0.376604,0.0298496,0.968893,-0.0178329
100.14,4.07218,0.421841,-0.00760688,0.3195,-0.0254398
100.227,4.07342,0.423196,0.0316113,0.318257,0.00617147
100.172,4.01445,0.420641,0.0317589,0.377228,0.0379303
101.444,4.53504,0.454907,0.01086,-0.143358,0.0487903
102.276,4.88525,0.477227,0.0241099,-0.493566,0.0729002
102.374,4.89386,0.479207,0.0336107,-0.502183,0.106511
100.821,4.14669,0.434658,-0.00122688,0.244991,0.105284
100.455,3.95255,0.42325,0.0309122,0.439125,0.136196
100.12,3.77582,0.412622,0.031135,0.615864,0.167331
100.361,3.83943,0.418396,0.0324459,0.552248,0.199777
98.6944,3.14659,0.369553,-0.00836167,1.24509,0.191415
99.1312,3.27491,0.380629,0.0298192,1.11677,0.221235
98.26,2.91942,0.35432,0.0205044,1.47226,0.241739
98.2404,2.87761,0.352244,0.031705,1.51407,0.273444
97.555,2.60896,0.33117,0.0241112,1.78272,0.297555
99.1426,3.13428,0.375378,-0.00246229,1.2574,0.295093
99.4472,3.21285,0.38292,0.0323953,1.17883,0.327488
99.7514,3.29299,0.390568,0.0329189,1.09869,0.360407
99.1004,3.00808,0.369694,0.0271494,1.3836,0.387557
96.7328,2.18188,0.299051,-0.0523818,2.2098,0.335175
95.0061,1.67705,0.249681,-0.0141623,2.71463,0.321013
93.7385,1.35436,0.214918,0.00404768,3.03732,0.32506
95.1115,1.64341,0.248239,0.0041955,2.74827,0.329256
94.5477,1.47875,0.231128,0.022543,2.91293,0.351799
95.1687,1.59705,0.245402,0.0232565,2.79463,0.375055
97.4635,2.19853,0.308556,-0.0404533,2.19315,0.334602
97.7718,2.25905,0.315802,0.0318782,2.13263,0.36648
96.8408,1.94375,0.285978,0.0184978,2.44793,0.384978
97.0221,1.9613,0.289164,0.0317715,2.43038,0.41675
97.8182,2.1644,0.311088,0.0245507,2.22728,0.4413
98.6662,2.40085,0.335514,0.0246026,1.99083,0.465903
96.4287,1.69385,0.264781,-0.0467161,2.69783,0.419187
96.8379,1.76979,0.274554,0.0300772,2.62189,0.449264
96.7772,1.71832,0.270322,0.0323817,2.67336,0.481646
95.9233,1.46548,0.242584,0.0196313,2.9262,0.501277
98.4202,2.12622,0.317039,-0.0571319,2.26546,0.444145
102.118,3.48133,0.440903,-0.185743,0.910351,0.258402
99.7952,2.50867,0.358586,-0.0553754,1.88301,0.203027
