Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
99.3228,4.07424,0.410221,0.0233165,0.317444,0.0233165
98.1012,3.56051,0.377548,0.00894644,0.831166,0.0322629
98.9195,3.84523,0.397662,0.020919,0.54645,0.053182
99.9422,4.23152,0.423464,0.0168692,0.160158,0.0700511
99.9279,4.19132,0.422121,0.0304035,0.200364,0.100455
99.8512,4.12478,0.419102,0.0304048,0.266902,0.130859
100.338,4.29706,0.431114,0.0279735,0.0946232,0.158833
102.546,5.27762,0.489462,-0.0323016,-0.885939,0.126531
100.652,4.36286,0.437681,-0.0171261,0.0288156,0.109405
100.372,4.20629,0.429157,0.0303553,0.185394,0.139761
100.786,4.35031,0.439478,0.0297183,0.0413721,0.169479
99.959,3.96098,0.415847,0.0219411,0.430704,0.19142
98.3858,3.307,0.371713,-0.00397068,1.08468,0.187449
98.7889,3.42488,0.381441,0.0286837,0.9668,0.216133
100.574,4.11348,0.429748,-0.0109653,0.278198,0.205168
99.7472,3.73196,0.405564,0.0222228,0.659721,0.227391
99.819,3.72529,0.406422,0.0321672,0.66639,0.259558
98.6933,3.25093,0.373623,0.0132434,1.14075,0.272801
99.3789,3.47801,0.391598,0.0257652,0.913667,0.298566
96.6949,2.49568,0.315569,-0.0722235,1.896,0.226343
96.6515,2.45007,0.312749,0.0291698,1.94161,0.255513
98.7117,3.11774,0.368637,-0.0260854,1.27394,0.229427
102.006,4.44941,0.46304,-0.120503,-0.0577312,0.108924
103.015,4.89101,0.491757,0.0211518,-0.499325,0.130076
103.878,5.28571,0.516388,0.0255857,-0.894027,0.155662
101.612,4.15133,0.448587,-0.0408087,0.240352,0.114853
102.729,4.63028,0.481069,0.0180324,-0.238596,0.132885
102.299,4.38537,0.467294,0.0333983,0.00631344,0.166284
103.347,4.8504,0.498175,0.0208091,-0.458724,0.187093
104.656,5.48513,0.536946,0.0123403,-1.09345,0.199433
102.694,4.44815,0.476727,-0.0213521,-0.0564658,0.178081
101.627,3.91629,0.44278,0.0189987,0.475392,0.19708
100.921,3.57107,0.41963,0.0285414,0.820608,0.225621
104.199,5.07081,0.521178,-0.127946,-0.679134,0.0976752
105.841,5.92338,0.571224,-0.00187018,-1.5317,0.0958051
104.988,5.40287,0.544787,0.0280187,-1.01119,0.123824
104.052,4.86214,0.514859,0.0255526,-0.470459,0.149376
103.265,4.42251,0.488912,0.0294389,-0.0308274,0.178815
102.963,4.23218,0.478254,0.0381737,0.159497,0.216989
103.401,4.4002,0.491757,0.037309,-0.00852443,0.254298
102.184,3.78172,0.450542,0.0150711,0.609958,0.269369
102.161,3.72722,0.448626,0.040154,0.664465,0.309523
101.107,3.22962,0.411902,0.0205041,1.16206,0.330027
101.83,3.49149,0.434933,0.032001,0.900186,0.362028
103.614,4.27484,0.494841,-0.0113949,0.116844,0.350633
106.477,5.78164,0.590712,-0.0947362,-1.38996,0.255897
106.965,6.02544,0.606802,0.0390456,-1.63376,0.294943
