Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
101.256,4.91572,0.46043,0.0105429,-0.524041,0.0105429
100.183,4.40282,0.431656,0.0149264,-0.0111354,0.0254693
99.9795,4.28144,0.425397,0.0295611,0.11024,0.0550304
99.6896,4.12542,0.416814,0.0289189,0.266258,0.0839493
102.462,5.3461,0.489154,-0.0687495,-0.954417,0.0151998
106.19,7.31207,0.584747,-0.146799,-2.92039,-0.131599
105.561,6.91138,0.568732,0.027466,-2.5197,-0.104133
102.487,5.24837,0.487863,-0.0909717,-0.856686,-0.195105
102.073,5.01233,0.476078,0.029867,-0.620648,-0.165238
101.958,4.92106,0.472235,0.0321802,-0.529385,-0.133058
100.725,4.32365,0.437818,0.0108967,0.068029,-0.122161
99.714,3.85989,0.409136,0.017045,0.531785,-0.105116
101.577,4.63283,0.459436,-0.0143639,-0.24115,-0.11948
100.8,4.24784,0.437025,0.0238811,0.143841,-0.095599
103.968,5.73248,0.523981,-0.104057,-1.3408,-0.199656
101.658,4.55803,0.459148,-0.0410046,-0.166348,-0.240661
100.209,3.88581,0.417387,0.00261584,0.505872,-0.238045
101.818,4.55625,0.461971,-0.00230681,-0.16457,-0.240352
104.115,5.65187,0.526165,-0.0389705,-1.26019,-0.279322
106.098,6.70927,0.580606,-0.0187894,-2.31759,-0.298111
106.394,6.8414,0.588532,0.0341512,-2.44972,-0.26396
107.415,7.41531,0.615943,0.0214552,-3.02363,-0.242505
109.812,8.92519,0.67753,-0.0395777,-4.53351,-0.282083
109.163,8.44972,0.66181,0.0292866,-4.05804,-0.252796
107.367,7.26117,0.614992,-0.00634702,-2.86949,-0.259143
105.368,6.04505,0.559119,-0.0191433,-1.65337,-0.278287
105.661,6.16787,0.567296,0.0356582,-1.77619,-0.242628
105.78,6.19331,0.570543,0.0368754,-1.80163,-0.205753
104.362,5.37142,0.528628,0.00760556,-0.979739,-0.198147
103.008,4.64142,0.487157,0.00922999,-0.249735,-0.188917
102.924,4.55893,0.483817,0.0372342,-0.16725,-0.151683
104.16,5.13696,0.521023,0.0151075,-0.745279,-0.136576
105.444,5.78715,0.55961,0.0138383,-1.39547,-0.122737
107.835,7.16564,0.629753,-0.045749,-2.77396,-0.168486
108.962,7.84945,0.661641,0.0199572,-3.45777,-0.148529
