Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
100.519,4.58359,0.44129,0.0268608,-0.191915,0.0268608
102.172,5.31273,0.483502,-0.00384099,-0.921046,0.0230198
99.0745,3.90717,0.401707,-0.0963358,0.484511,-0.073316
94.8917,2.42385,0.294008,-0.200501,1.96783,-0.273818
95.528,2.58708,0.308243,0.0213013,1.8046,-0.252516
95.7228,2.61842,0.311673,0.0260173,1.77326,-0.226499
96.4086,2.80787,0.327637,0.0215736,1.58381,-0.204925
97.3247,3.08723,0.349974,0.0178906,1.30445,-0.187035
96.1383,2.66028,0.317861,0.00867032,1.7314,-0.178364
97.6336,3.13231,0.355456,0.000459401,1.25937,-0.177905
99.7244,3.89915,0.410508,-0.0267765,0.49253,-0.204681
100.819,4.3286,0.439439,0.0160556,0.0630817,-0.188626
102.03,4.84375,0.471926,0.0131483,-0.452074,-0.175478
104.952,6.30019,0.551008,-0.0819137,-1.90851,-0.257391
104.797,6.17601,0.54652,0.0337306,-1.78433,-0.223661
106.605,7.16795,0.594434,-0.00898629,-2.77627,-0.232647
105.774,6.64361,0.572328,0.0251852,-2.25193,-0.207462
102.129,4.70108,0.470779,-0.149212,-0.309397,-0.356674
101.819,4.51836,0.461134,0.0325362,-0.126677,-0.324138
100.81,4.03019,0.431279,0.0186928,0.36149,-0.305445
102.483,4.7527,0.478542,-0.00495398,-0.361018,-0.310399
102.142,4.552,0.467866,0.0330186,-0.160318,-0.277381
103.888,5.37221,0.517725,-0.00786295,-0.980531,-0.285244
105.508,6.20719,0.563585,-0.000954934,-1.81551,-0.286198
104.048,5.37381,0.521339,0.00544594,-0.982132,-0.280753
99.9866,3.46154,0.40024,-0.210136,0.930136,-0.490888
100.784,3.75152,0.422766,0.0257065,0.640158,-0.465182
100.403,3.55397,0.41011,0.0324964,0.837713,-0.432685
99.0745,2.99852,0.368923,0.00672324,1.39316,-0.425962
98.2732,2.6766,0.343575,0.0229398,1.71508,-0.403022
99.2695,2.99605,0.371706,0.0197381,1.39563,-0.383284
100.85,3.58162,0.418692,-0.00141033,0.810057,-0.384694
101.895,3.99446,0.450041,0.0206682,0.397221,-0.364026
100.826,3.49062,0.415349,0.0183913,0.901063,-0.345635
100.858,3.46331,0.415044,0.0368721,0.928365,-0.308763
102.401,4.09876,0.462961,0.00122778,0.292915,-0.307535
100.731,3.32897,0.408268,-0.00782126,1.06271,-0.315356
100.408,3.15805,0.396463,0.0353967,1.23363,-0.27996
98.0061,2.2604,0.318924,-0.0583001,2.13128,-0.33826
99.4029,2.69657,0.360889,0.00638949,1.69511,-0.33187
100.728,3.16086,0.402303,0.0104485,1.23082,-0.321422
100.123,2.8822,0.380769,0.0316607,1.50948,-0.289761
99.1289,2.48001,0.346399,0.0201497,1.91167,-0.269611
100.008,2.7555,0.373453,0.0259071,1.63618,-0.243704
101.233,3.19416,0.413172,0.0154124,1.19752,-0.228292
101.114,3.101,0.407532,0.0400892,1.29068,-0.188203
101.93,3.39918,0.434342,0.0304466,0.992497,-0.157756
102.468,3.59124,0.45194,0.0376562,0.800437,-0.1201
101.605,3.16823,0.419965,0.0285752,1.22345,-0.0915245
102.986,3.73407,0.468043,0.0103204,0.657606,-0.0812041
105.65,5.05747,0.562513,-0.0808727,-0.665791,-0.162077
107.332,6.00164,0.620609,-0.00372093,-1.60996,-0.165798
105.468,4.85334,0.555631,-0.0145707,-0.461662,-0.180368
105.709,4.93652,0.56415,0.0454012,-0.544841,-0.134967
104.777,4.37488,0.529597,0.0307675,0.0168033,-0.1042
103.69,3.76929,0.487761,0.0244727,0.622392,-0.079727
104.207,3.97405,0.506705,0.0429582,0.417629,-0.0367688
104.512,4.07675,0.517749,0.0468629,0.314929,0.0100941
102.73,3.16383,0.44665,-0.0147384,1.22785,-0.00464431
103.772,3.59698,0.486896,0.0282753,0.794696,0.023631
103.754,3.53362,0.485096,0.0499749,0.858061,0.073606
102.407,2.86364,0.428644,0.0118452,1.52804,0.0854511
104.261,3.67239,0.503884,-0.0181915,0.719287,0.0672597
100.634,2.06725,0.351495,-0.227374,2.32443,-0.160114
101.077,2.17499,0.366869,0.044725,2.21669,-0.115389
102.379,2.6325,0.419598,0.0167595,1.75918,-0.0986296
103.964,3.29274,0.487125,0.000706122,1.09894,-0.0979235
103.709,3.11048,0.474541,0.0534547,1.2812,-0.0444688
102.227,2.39868,0.406044,0.00395246,1.993,-0.0405163
99.7641,1.48155,0.295422,-0.0868822,2.91013,-0.127398
100.173,1.55333,0.308732,0.0460972,2.83835,-0.0813013
100.355,1.55679,0.312674,0.0500168,2.83489,-0.0312845
100.716,1.61675,0.324741,0.0498655,2.77493,0.018581
100.338,1.44245,0.303454,0.0484882,2.94923,0.0670692
98.8462,0.990219,0.234261,-0.00332713,3.40146,0.0637421
96.0028,0.44237,0.128137,-0.120443,3.94931,-0.0567012
96.2945,0.447191,0.131155,0.0313666,3.94449,-0.0253346
95.9798,0.375777,0.116018,0.0289383,4.0159,0.00360373
94.1038,0.182503,0.0655055,-0.0254431,4.20918,-0.0218394
92.7123,0.0945174,0.0383586,-0.00376544,4.29716,-0.0256048
91.2593,0.0428732,0.0197936,-0.00443446,4.34881,-0.0300393
89.8004,0.016978,0.00894179,-0.0031604,4.3747,-0.0331997
89.3069,0.0100744,0.00573302,0.00240949,4.38161,-0.0307902
90.2682,0.0132404,0.0074835,0.00229242,4.37844,-0.0284977
90.551,0.0117336,0.00688088,0.00355473,4.37995,-0.024943
93.8084,0.0532119,0.0267163,-0.0191276,4.33847,-0.0440707
97.1604,0.205149,0.0858521,-0.0626331,4.18653,-0.106704
97.8552,0.233617,0.098331,0.0303697,4.15806,-0.0763341
94.0026,0.0261535,0.0157508,-0.172312,4.36553,-0.248646
94.6341,0.0273181,0.0169767,0.00861455,4.36436,-0.240032
95.2174,0.0272406,0.0176399,0.00979857,4.36444,-0.230233
95.6153,0.0233835,0.0161488,0.0106892,4.3683,-0.219544
97.2262,0.0450755,0.0302018,0.00415023,4.3466,-0.215394
98.856,0.0868524,0.0562576,0.00713542,4.30483,-0.208258
99.7464,0.102324,0.069355,0.0340573,4.28936,-0.174201
96.8454,0.00381805,0.00421058,-0.103386,4.38786,-0.277587
98.3089,0.0054673,0.00656958,0.00444539,4.38621,-0.273142
98.9069,0.00180637,0.00284736,0.00749878,4.38987,-0.265643
99.9246,0.000232408,0.000577367,0.00441775,4.39145,-0.261225
