Stock Price,Option Price,Delta,Hedging Error,PNL,PNL (with hedge)
100,4.39168,0.428711,0,0,0
97.3393,3.31128,0.359219,-0.0641022,1.0804,-0.0641022
97.6131,3.37928,0.365001,0.0272009,1.0124,-0.0369012
98.8244,3.80752,0.395182,0.0106958,0.584163,-0.0262055
98.6338,3.69996,0.389107,0.0287296,0.691715,0.00252414
101.167,4.73459,0.45494,-0.0524499,-0.342909,-0.0499258
100.087,4.22427,0.425369,0.0149205,0.167412,-0.0350053
97.9185,3.33201,0.36682,-0.0339096,1.05967,-0.0689149
100.655,4.39958,0.438678,-0.0671771,-0.00789939,-0.136092
101.707,4.83978,0.466201,0.0174892,-0.448104,-0.118603
100.425,4.22887,0.430585,0.00894233,0.162806,-0.109661
101.798,4.80884,0.467104,0.00725999,-0.41716,-0.102401
100.591,4.22925,0.433186,0.0117381,0.162425,-0.0906624
100.543,4.17232,0.430871,0.0320343,0.21936,-0.0586281
99.0057,3.50822,0.387392,-0.00197727,0.883455,-0.0606054
100.625,4.13516,0.431153,-0.00324106,0.256521,-0.0638465
100.356,3.98405,0.422606,0.0313786,0.407628,-0.0324678
100.036,3.81417,0.412527,0.030856,0.577507,-0.00161189
101.693,4.49851,0.45841,-0.00449879,-0.106828,-0.00611068
98.9314,3.30561,0.378969,-0.0772166,1.08607,-0.0833273
97.7679,2.85004,0.345007,0.011241,1.54164,-0.0720863
98.277,2.9948,0.357759,0.0277934,1.39688,-0.0442929
99.7572,3.51882,0.39864,0.00235309,0.872855,-0.0419398
100.346,3.72115,0.414516,0.0289025,0.670527,-0.0130373
99.0062,3.15577,0.374261,0.00612164,1.23591,-0.00691571
99.445,3.28605,0.385635,0.0305925,1.10563,0.0236768
102.627,4.62225,0.478837,-0.112407,-0.23057,-0.0887297
104.677,5.62358,0.538772,-0.0246017,-1.2319,-0.113331
105.266,5.90383,0.555644,0.0322133,-1.51215,-0.0811182
105.885,6.21083,0.573426,0.0319278,-1.81915,-0.0491904
108.196,7.56919,0.638614,-0.0384356,-3.17751,-0.087626
111.267,9.61257,0.718223,-0.0884514,-5.22089,-0.176077
111.521,9.7546,0.725183,0.0334778,-5.36292,-0.1426
112.12,10.152,0.740246,0.0295831,-5.76031,-0.113017
110.123,8.6794,0.691999,-0.0124693,-4.28772,-0.125486
108.126,7.30618,0.638342,-0.0157539,-2.9145,-0.14124
108.589,7.56073,0.651816,0.0351038,-3.16905,-0.106136
109.742,8.28656,0.684092,0.0192417,-3.89488,-0.0868942
108.815,7.61955,0.659193,0.0263824,-3.22787,-0.0605118
106.344,6.03343,0.586284,-0.0494746,-1.64175,-0.109986
104.987,5.22109,0.543316,0.0114604,-0.829414,-0.098526
102.989,4.15518,0.477278,-0.0251025,0.236503,-0.123629
103.064,4.14574,0.478846,0.0406978,0.245936,-0.0829308
101.473,3.38248,0.424203,-0.00310383,1.0092,-0.0860346
101.632,3.40612,0.428204,0.0399319,0.98556,-0.0461027
100.581,2.9319,0.39096,0.0203117,1.45978,-0.025791
99.213,2.38784,0.343081,0.00562283,2.00384,-0.0201682
99.0125,2.27917,0.334282,0.0367261,2.11251,0.016558
96.9007,1.61003,0.263972,-0.0398443,2.78165,-0.0232864
93.9515,0.930897,0.177634,-0.101739,3.46078,-0.125026
92.6397,0.695309,0.14307,0.000984856,3.69637,-0.124041
93.4077,0.786151,0.158224,0.0177753,3.60553,-0.106265
94.5823,0.960025,0.185292,0.010575,3.43165,-0.0956904
94.7652,0.964476,0.187174,0.0277859,3.4272,-0.0679044
94.8007,0.941163,0.185017,0.0282986,3.45052,-0.0396058
95.1095,0.968653,0.190381,0.0279865,3.42303,-0.0116194
96.626,1.25506,0.232259,0.000592837,3.13662,-0.0110265
96.8333,1.26731,0.235606,0.033807,3.12437,0.0227805
94.1775,0.719595,0.155309,-0.0801375,3.67209,-0.057357
94.8686,0.803176,0.170244,0.022368,3.5885,-0.034989
95.786,0.937999,0.19296,0.019829,3.45368,-0.01516
95.2231,0.802826,0.17296,0.0248131,3.58885,0.00965302
96.5305,1.01815,0.208562,0.00924265,3.37353,0.0188957
95.1555,0.729478,0.163537,1.37556e-05,3.6622,0.0189094
95.1431,0.696762,0.159301,0.0292203,3.69492,0.0481297
94.2256,0.535031,0.130977,0.0141453,3.85665,0.062275
95.2303,0.648987,0.153682,0.0164642,3.74269,0.0787393
95.1621,0.608159,0.147596,0.0289713,3.78352,0.107711
